Repeat ID,Mutation ID,Length Of Exact Repeat,Length Of Approx Repeat
2,21,618,653
2,22,618,654
2,23,618,654
2,24,618,656
2,25,618,657
2,26,618,660
2,27,618,662
2,28,618,663
2,29,618,665
2,30,618,666
2,31,618,666
2,32,618,668
2,33,618,669
2,34,618,670
2,35,618,672
2,36,618,673
2,37,618,674
2,38,618,675
2,39,618,676
2,40,618,677
2,41,618,679
2,42,618,680
2,43,618,682
2,44,618,683
2,45,618,684
2,46,618,685
2,47,618,686
2,48,618,687
2,49,618,688
2,50,618,690
3,0,768,768
3,1,768,770
3,2,768,771
3,3,768,772
3,4,768,773
3,5,768,776
3,6,768,777
3,7,768,778
3,8,768,779
3,9,768,780
3,10,768,781
3,11,768,783
3,12,768,784
3,13,768,785
3,14,768,786
3,15,768,787
3,16,768,788
3,17,768,789
3,18,768,791
3,19,768,792
3,20,768,793
3,21,768,794
3,22,768,795
3,23,768,796
3,24,768,797
3,25,768,798
3,26,768,799
3,27,768,801
3,28,768,802
3,29,768,803
3,30,768,805
3,31,768,806
3,32,768,807
3,33,768,808
3,34,768,810
3,35,768,811
3,36,768,812
3,37,768,813
3,38,768,814
3,39,768,815
3,40,768,816
3,41,768,817
3,42,768,818
3,43,768,819
3,44,768,821
3,45,768,822
3,46,768,823
3,47,768,824
3,48,768,825
3,49,768,826
3,50,768,827
4,0,768,768
4,1,768,770
4,2,768,772
4,3,768,774
4,4,768,775
4,5,768,776
4,6,768,777
4,7,768,778
4,8,768,779
4,9,768,780
4,10,768,781
4,11,768,782
4,12,768,783
4,13,768,784
4,14,768,785
4,15,768,786
4,16,768,788
4,17,768,789
4,18,768,790
4,19,768,791
4,20,768,792
4,21,768,793
4,22,768,794
4,23,768,795
4,24,768,797
4,25,768,800
4,26,768,801
4,27,768,802
4,28,768,803
4,29,768,804
4,30,768,805
4,31,768,807
4,32,768,808
4,33,768,809
4,34,768,811
4,35,768,812
4,36,768,814
4,37,768,815
4,38,768,818
4,39,768,819
4,40,768,820
4,41,768,821
4,42,768,822
4,43,768,823
4,44,768,824
4,45,768,826
4,46,768,827
4,47,768,829
4,48,768,830
4,49,768,831
4,50,768,832
5,0,768,768
5,1,768,770
5,2,768,771
5,3,768,772
5,4,768,773
5,5,768,774
5,6,768,775
5,7,768,776
5,8,768,777
5,9,768,778
5,10,768,779
5,11,768,780
5,12,768,781
5,13,768,782
5,14,768,783
5,15,768,784
5,16,768,785
5,17,768,787
5,18,768,789
5,19,768,790
5,20,768,791
5,21,768,793
5,22,768,794
5,23,768,795
5,24,768,796
5,25,768,797
5,26,768,799
5,27,768,800
5,28,768,801
5,29,768,802
5,30,768,803
5,31,768,804
5,32,768,805
5,33,768,807
5,34,768,809
5,35,768,810
5,36,768,811
5,37,768,812
5,38,768,814
5,39,768,815
5,40,768,816
5,41,768,817
5,42,768,818
5,43,768,819
5,44,768,820
5,45,768,822
5,46,768,823
5,47,768,824
5,48,768,825
5,49,768,826
5,50,768,827
6,0,771,771
6,1,771,773
6,2,771,774
6,3,771,775
6,4,771,776
6,5,771,777
6,6,771,779
6,7,771,780
6,8,771,781
6,9,771,782
6,10,771,783
6,11,771,784
6,12,771,785
6,13,771,786
6,14,771,787
6,15,771,788
6,16,771,789
6,17,771,790
6,18,771,791
6,19,771,792
6,20,771,793
6,21,771,794
6,22,771,796
6,23,771,797
6,24,771,798
6,25,771,799
6,26,771,800
6,27,771,801
6,28,771,802
6,29,771,803
6,30,771,805
6,31,771,806
6,32,771,808
6,33,771,811
6,34,771,812
6,35,771,813
6,36,771,814
6,37,771,815
6,38,771,816
6,39,771,817
6,40,771,818
6,41,771,819
6,42,771,820
6,43,771,821
6,44,771,822
6,45,771,823
6,46,771,824
6,47,771,826
6,48,771,827
6,49,771,828
6,50,771,829
7,0,531,531
7,1,531,536
7,2,531,590
7,3,531,795
7,4,531,798
7,5,531,801
7,6,531,803
7,7,531,804
7,8,531,805
7,9,531,807
7,10,531,808
7,11,531,809
7,12,531,810
7,13,531,812
7,14,531,813
7,15,531,814
7,16,531,815
7,17,531,816
7,18,531,817
7,19,531,818
7,20,531,819
7,21,531,821
7,22,531,822
7,23,531,823
7,24,531,824
7,25,531,825
7,26,531,826
7,27,531,827
7,28,531,828
7,29,531,829
7,30,531,830
7,31,531,831
7,32,531,832
7,33,531,833
7,34,531,835
7,35,531,836
7,36,531,837
7,37,531,839
7,38,531,840
7,39,531,841
7,40,531,843
7,41,531,844
7,42,531,845
7,43,531,846
7,44,531,849
7,45,531,850
7,46,531,851
7,47,531,852
7,48,531,854
7,49,531,855
7,50,531,857
8,0,398,398
8,1,398,403
8,2,398,457
8,3,398,704
8,4,398,705
8,5,398,706
8,6,398,709
8,7,398,809
8,8,398,811
8,9,398,812
8,10,398,814
8,11,398,816
8,12,398,818
8,13,398,819
8,14,398,821
8,15,398,822
8,16,398,823
8,17,398,824
8,18,398,825
8,19,398,827
8,20,398,829
8,21,398,829
8,22,398,831
8,23,398,832
8,24,398,833
8,25,398,834
8,26,398,835
8,27,398,837
8,28,398,838
8,29,398,839
8,30,398,839
8,31,398,841
8,32,398,842
8,33,398,843
8,34,398,844
8,35,398,845
8,36,398,846
8,37,398,847
8,38,398,848
8,39,398,849
8,40,398,854
8,41,398,855
8,42,398,856
8,43,398,857
8,44,398,858
8,45,398,858
8,46,398,859
8,47,398,861
8,48,398,862
8,49,398,863
8,50,398,865
9,0,457,457
9,1,457,580
9,2,457,609
9,3,457,704
9,4,457,705
9,5,457,706
9,6,457,709
9,7,457,810
9,8,457,811
9,9,457,812
9,10,457,813
9,11,457,814
9,12,457,815
9,13,457,817
9,14,457,819
9,15,457,821
9,16,457,823
9,17,457,824
9,18,457,826
9,19,457,828
9,20,457,829
9,21,457,830
9,22,457,831
9,23,457,832
9,24,457,833
9,25,457,834
9,26,457,835
9,27,457,837
9,28,457,838
9,29,457,839
9,30,457,840
9,31,457,841
9,32,457,842
9,33,457,843
9,34,457,844
9,35,457,845
9,36,457,846
9,37,457,847
9,38,457,848
9,39,457,849
9,40,457,850
9,41,457,851
9,42,457,853
9,43,457,857
9,44,457,858
9,45,457,859
9,46,457,860
9,47,457,861
9,48,457,862
9,49,457,863
9,50,457,865
10,0,884,884
10,1,884,1052
10,2,884,1073
10,3,884,1124
10,4,884,1127
10,5,884,1128
10,6,884,1129
10,7,884,1131
10,8,884,1133
10,9,884,1134
10,10,884,1137
10,11,884,1139
10,12,884,1141
10,13,884,1142
10,14,884,1143
10,15,884,1144
10,16,884,1145
10,17,884,1146
10,18,884,1147
10,19,884,1148
10,20,884,1149
10,21,884,1150
10,22,884,1153
10,23,884,1154
10,24,884,1155
10,25,884,1156
10,26,884,1157
10,27,884,1158
10,28,884,1159
10,29,884,1160
10,30,884,1161
10,31,884,1162
10,32,884,1163
10,33,884,1164
10,34,884,1166
10,35,884,1167
10,36,884,1168
10,37,884,1170
10,38,884,1171
10,39,884,1172
10,40,884,1173
10,41,884,1174
10,42,884,1175
10,43,884,1176
10,44,884,1177
10,45,884,1180
10,46,884,1182
10,47,884,1183
10,48,884,1185
10,49,884,1188
10,50,884,1189
11,0,594,594
11,1,594,928
11,2,594,931
11,3,594,942
11,4,594,945
11,5,594,948
11,6,594,1055
11,7,594,1111
11,8,594,1170
11,9,594,1171
11,10,594,1174
11,11,594,1175
11,12,594,1176
11,13,594,1179
11,14,594,1180
11,15,594,1184
11,16,594,1185
11,17,594,1186
11,18,594,1188
11,19,594,1189
11,20,594,1190
11,21,594,1191
11,22,594,1192
11,23,594,1192
11,24,594,1195
11,25,594,1197
11,26,594,1198
11,27,594,1199
11,28,594,1200
11,29,594,1203
11,30,594,1205
11,31,594,1206
11,32,594,1210
11,33,594,1211
11,34,594,1212
11,35,594,1215
11,36,594,1217
11,37,594,1219
11,38,594,1220
11,39,594,1220
11,40,594,1222
11,41,594,1226
11,42,594,1227
11,43,594,1228
11,44,594,1229
11,45,594,1229
11,46,594,1231
11,47,594,1232
11,48,594,1233
11,49,594,1234
11,50,594,1235
12,0,884,884
12,1,884,1052
12,2,884,1073
12,3,884,1114
12,4,884,1167
12,5,884,1170
12,6,884,1171
12,7,884,1172
12,8,884,1175
12,9,884,1176
12,10,884,1177
12,11,884,1179
12,12,884,1181
12,13,884,1182
12,14,884,1185
12,15,884,1186
12,16,884,1189
12,17,884,1191
12,18,884,1193
12,19,884,1194
12,20,884,1198
12,21,884,1199
12,22,884,1200
12,23,884,1201
12,24,884,1202
12,25,884,1203
12,26,884,1205
12,27,884,1206
12,28,884,1207
12,29,884,1208
12,30,884,1209
12,31,884,1210
12,32,884,1211
12,33,884,1213
12,34,884,1214
12,35,884,1215
12,36,884,1216
12,37,884,1217
12,38,884,1218
12,39,884,1219
12,40,884,1222
12,41,884,1224
12,42,884,1225
12,43,884,1226
12,44,884,1230
12,45,884,1231
12,46,884,1232
12,47,884,1233
12,48,884,1234
12,49,884,1235
12,50,884,1236
13,0,809,809
13,1,809,866
13,2,809,893
13,3,809,931
13,4,809,1031
13,5,809,1067
13,6,809,1085
13,7,809,1088
13,8,809,1098
13,9,809,1106
13,10,809,1109
13,11,809,1118
13,12,809,1142
13,13,809,1172
13,14,809,1186
13,15,809,1188
13,16,809,1189
13,17,809,1190
13,18,809,1192
13,19,809,1194
13,20,809,1195
13,21,809,1196
13,22,809,1198
13,23,809,1200
13,24,809,1201
13,25,809,1203
13,26,809,1204
13,27,809,1205
13,28,809,1206
13,29,809,1207
13,30,809,1209
13,31,809,1210
13,32,809,1211
13,33,809,1212
13,34,809,1215
13,35,809,1216
13,36,809,1218
13,37,809,1220
13,38,809,1221
13,39,809,1223
13,40,809,1225
13,41,809,1226
13,42,809,1227
13,43,809,1228
13,44,809,1229
13,45,809,1230
13,46,809,1234
13,47,809,1235
13,48,809,1236
13,49,809,1237
13,50,809,1239
14,0,466,466
14,1,466,468
14,2,466,486
14,3,466,710
14,4,466,780
14,5,466,875
14,6,466,927
14,7,466,928
14,8,466,929
14,9,466,931
14,10,466,1190
14,11,466,1191
14,12,466,1192
14,13,466,1193
14,14,466,1195
14,15,466,1196
14,16,466,1197
14,17,466,1199
14,18,466,1200
14,19,466,1201
14,20,466,1202
14,21,466,1203
14,22,466,1204
14,23,466,1205
14,24,466,1206
14,25,466,1208
14,26,466,1209
14,27,466,1210
14,28,466,1211
14,29,466,1213
14,30,466,1215
14,31,466,1216
14,32,466,1217
14,33,466,1218
14,34,466,1219
14,35,466,1220
14,36,466,1221
14,37,466,1222
14,38,466,1226
14,39,466,1227
14,40,466,1228
14,41,466,1229
14,42,466,1230
14,43,466,1231
14,44,466,1232
14,45,466,1233
14,46,466,1234
14,47,466,1236
14,48,466,1238
14,49,466,1240
14,50,466,1241
15,0,875,875
15,1,875,1189
15,2,875,1190
15,3,875,1191
15,4,875,1192
15,5,875,1194
15,6,875,1195
15,7,875,1196
15,8,875,1197
15,9,875,1200
15,10,875,1203
15,11,875,1204
15,12,875,1206
15,13,875,1207
15,14,875,1209
15,15,875,1210
15,16,875,1211
15,17,875,1212
15,18,875,1213
15,19,875,1214
15,20,875,1215
15,21,875,1216
15,22,875,1217
15,23,875,1218
15,24,875,1219
15,25,875,1220
15,26,875,1221
15,27,875,1222
15,28,875,1224
15,29,875,1226
15,30,875,1227
15,31,875,1228
15,32,875,1230
15,33,875,1231
15,34,875,1232
15,35,875,1234
15,36,875,1236
15,37,875,1237
15,38,875,1238
15,39,875,1239
15,40,875,1240
15,41,875,1241
15,42,875,1242
15,43,875,1246
15,44,875,1247
15,45,875,1248
15,46,875,1250
15,47,875,1251
15,48,875,1253
15,49,875,1254
15,50,875,1255
16,0,875,875
16,1,875,1189
16,2,875,1191
16,3,875,1193
16,4,875,1194
16,5,875,1195
16,6,875,1196
16,7,875,1197
16,8,875,1199
16,9,875,1200
16,10,875,1201
16,11,875,1203
16,12,875,1204
16,13,875,1207
16,14,875,1208
16,15,875,1209
16,16,875,1210
16,17,875,1211
16,18,875,1212
16,19,875,1213
16,20,875,1214
16,21,875,1215
16,22,875,1217
16,23,875,1218
16,24,875,1219
16,25,875,1221
16,26,875,1222
16,27,875,1224
16,28,875,1225
16,29,875,1226
16,30,875,1227
16,31,875,1228
16,32,875,1230
16,33,875,1231
16,34,875,1232
16,35,875,1233
16,36,875,1234
16,37,875,1236
16,38,875,1238
16,39,875,1239
16,40,875,1240
16,41,875,1241
16,42,875,1242
16,43,875,1243
16,44,875,1245
16,45,875,1247
16,46,875,1248
16,47,875,1249
16,48,875,1250
16,49,875,1254
16,50,875,1255
17,0,875,875
17,1,875,1189
17,2,875,1190
17,3,875,1191
17,4,875,1192
17,5,875,1193
17,6,875,1194
17,7,875,1196
17,8,875,1197
17,9,875,1199
17,10,875,1200
17,11,875,1201
17,12,875,1202
17,13,875,1203
17,14,875,1204
17,15,875,1205
17,16,875,1207
17,17,875,1208
17,18,875,1209
17,19,875,1210
17,20,875,1212
17,21,875,1213
17,22,875,1214
17,23,875,1216
17,24,875,1217
17,25,875,1219
17,26,875,1220
17,27,875,1221
17,28,875,1222
17,29,875,1223
17,30,875,1225
17,31,875,1227
17,32,875,1228
17,33,875,1229
17,34,875,1230
17,35,875,1232
17,36,875,1233
17,37,875,1234
17,38,875,1235
17,39,875,1238
17,40,875,1239
17,41,875,1240
17,42,875,1244
17,43,875,1245
17,44,875,1246
17,45,875,1247
17,46,875,1248
17,47,875,1249
17,48,875,1253
17,49,875,1254
17,50,875,1255
18,0,875,875
18,1,875,1189
18,2,875,1190
18,3,875,1192
18,4,875,1193
18,5,875,1195
18,6,875,1196
18,7,875,1197
18,8,875,1198
18,9,875,1200
18,10,875,1201
18,11,875,1202
18,12,875,1204
18,13,875,1205
18,14,875,1207
18,15,875,1208
18,16,875,1209
18,17,875,1210
18,18,875,1211
18,19,875,1212
18,20,875,1213
18,21,875,1214
18,22,875,1215
18,23,875,1216
18,24,875,1217
18,25,875,1219
18,26,875,1221
18,27,875,1222
18,28,875,1223
18,29,875,1224
18,30,875,1225
18,31,875,1228
18,32,875,1231
18,33,875,1232
18,34,875,1233
18,35,875,1236
18,36,875,1237
18,37,875,1238
18,38,875,1240
18,39,875,1241
18,40,875,1242
18,41,875,1243
18,42,875,1244
18,43,875,1249
18,44,875,1250
18,45,875,1251
18,46,875,1252
18,47,875,1254
18,48,875,1255
18,49,875,1256
18,50,875,1258
19,0,928,928
19,1,928,931
19,2,928,942
19,3,928,945
19,4,928,1052
19,5,928,1073
19,6,928,1186
19,7,928,1204
19,8,928,1241
19,9,928,1244
19,10,928,1245
19,11,928,1246
19,12,928,1248
19,13,928,1250
19,14,928,1251
19,15,928,1252
19,16,928,1255
19,17,928,1257
19,18,928,1259
19,19,928,1260
19,20,928,1261
19,21,928,1264
19,22,928,1266
19,23,928,1267
19,24,928,1268
19,25,928,1269
19,26,928,1270
19,27,928,1271
19,28,928,1272
19,29,928,1274
19,30,928,1275
19,31,928,1276
19,32,928,1277
19,33,928,1279
19,34,928,1280
19,35,928,1281
19,36,928,1283
19,37,928,1284
19,38,928,1285
19,39,928,1286
19,40,928,1287
19,41,928,1289
19,42,928,1290
19,43,928,1292
19,44,928,1293
19,45,928,1294
19,46,928,1295
19,47,928,1297
19,48,928,1301
19,49,928,1302
19,50,928,1303
20,0,1230,1230
20,1,1230,1250
20,2,1230,1251
20,3,1230,1253
20,4,1230,1254
20,5,1230,1255
20,6,1230,1256
20,7,1230,1257
20,8,1230,1258
20,9,1230,1259
20,10,1230,1260
20,11,1230,1262
20,12,1230,1264
20,13,1230,1268
20,14,1230,1269
20,15,1230,1270
20,16,1230,1271
20,17,1230,1272
20,18,1230,1273
20,19,1230,1274
20,20,1230,1275
20,21,1230,1277
20,22,1230,1278
20,23,1230,1279
20,24,1230,1280
20,25,1230,1281
20,26,1230,1282
20,27,1230,1282
20,28,1230,1284
20,29,1230,1285
20,30,1230,1285
20,31,1230,1287
20,32,1230,1288
20,33,1230,1288
20,34,1230,1290
20,35,1230,1291
20,36,1230,1291
20,37,1230,1293
20,38,1230,1294
20,39,1230,1294
20,40,1230,1296
20,41,1230,1297
20,42,1230,1297
20,43,1230,1302
20,44,1230,1303
20,45,1230,1303
20,46,1230,1305
20,47,1230,1307
20,48,1230,1308
20,49,1230,1310
20,50,1230,1313
21,0,913,913
21,1,913,919
21,2,913,1256
21,3,913,1258
21,4,913,1259
21,5,913,1260
21,6,913,1261
21,7,913,1263
21,8,913,1264
21,9,913,1265
21,10,913,1266
21,11,913,1267
21,12,913,1268
21,13,913,1271
21,14,913,1272
21,15,913,1273
21,16,913,1275
21,17,913,1276
21,18,913,1277
21,19,913,1278
21,20,913,1279
21,21,913,1280
21,22,913,1281
21,23,913,1282
21,24,913,1283
21,25,913,1284
21,26,913,1285
21,27,913,1287
21,28,913,1289
21,29,913,1290
21,30,913,1292
21,31,913,1293
21,32,913,1294
21,33,913,1295
21,34,913,1296
21,35,913,1297
21,36,913,1298
21,37,913,1299
21,38,913,1300
21,39,913,1301
21,40,913,1302
21,41,913,1303
21,42,913,1304
21,43,913,1305
21,44,913,1307
21,45,913,1308
21,46,913,1309
21,47,913,1310
21,48,913,1311
21,49,913,1312
21,50,913,1313
22,0,536,536
22,1,536,590
22,2,536,1012
22,3,536,1078
22,4,536,1081
22,5,536,1084
22,6,536,1086
22,7,536,1087
22,8,536,1088
22,9,536,1092
22,10,536,1094
22,11,536,1099
22,12,536,1118
22,13,536,1126
22,14,536,1135
22,15,536,1217
22,16,536,1258
22,17,536,1259
22,18,536,1261
22,19,536,1262
22,20,536,1263
22,21,536,1264
22,22,536,1265
22,23,536,1266
22,24,536,1267
22,25,536,1268
22,26,536,1269
22,27,536,1270
22,28,536,1271
22,29,536,1272
22,30,536,1273
22,31,536,1275
22,32,536,1276
22,33,536,1277
22,34,536,1280
22,35,536,1281
22,36,536,1282
22,37,536,1283
22,38,536,1285
22,39,536,1287
22,40,536,1288
22,41,536,1290
22,42,536,1292
22,43,536,1293
22,44,536,1295
22,45,536,1297
22,46,536,1298
22,47,536,1299
22,48,536,1300
22,49,536,1301
22,50,536,1302
23,0,1230,1230
23,1,1230,1250
23,2,1230,1252
23,3,1230,1253
23,4,1230,1254
23,5,1230,1255
23,6,1230,1256
23,7,1230,1257
23,8,1230,1258
23,9,1230,1259
23,10,1230,1260
23,11,1230,1261
23,12,1230,1262
23,13,1230,1267
23,14,1230,1268
23,15,1230,1269
23,16,1230,1271
23,17,1230,1272
23,18,1230,1273
23,19,1230,1276
23,20,1230,1277
23,21,1230,1280
23,22,1230,1281
23,23,1230,1282
23,24,1230,1284
23,25,1230,1285
23,26,1230,1288
23,27,1230,1291
23,28,1230,1293
23,29,1230,1294
23,30,1230,1294
23,31,1230,1297
23,32,1230,1297
23,33,1230,1299
23,34,1230,1300
23,35,1230,1300
23,36,1230,1302
23,37,1230,1305
23,38,1230,1307
23,39,1230,1308
23,40,1230,1309
23,41,1230,1310
23,42,1230,1313
23,43,1230,1314
23,44,1230,1316
23,45,1230,1317
23,46,1230,1318
23,47,1230,1319
23,48,1230,1320
23,49,1230,1324
23,50,1230,1325
24,0,908,908
24,1,908,914
24,2,908,921
24,3,908,1258
24,4,908,1260
24,5,908,1261
24,6,908,1262
24,7,908,1264
24,8,908,1265
24,9,908,1286
24,10,908,1296
24,11,908,1297
24,12,908,1298
24,13,908,1299
24,14,908,1300
24,15,908,1302
24,16,908,1303
24,17,908,1304
24,18,908,1305
24,19,908,1306
24,20,908,1309
24,21,908,1310
24,22,908,1311
24,23,908,1313
24,24,908,1315
24,25,908,1316
24,26,908,1317
24,27,908,1318
24,28,908,1319
24,29,908,1320
24,30,908,1321
24,31,908,1322
24,32,908,1323
24,33,908,1324
24,34,908,1325
24,35,908,1326
24,36,908,1327
24,37,908,1328
24,38,908,1329
24,39,908,1330
24,40,908,1331
24,41,908,1332
24,42,908,1333
24,43,908,1334
24,44,908,1337
24,45,908,1338
24,46,908,1339
24,47,908,1341
24,48,908,1342
24,49,908,1343
24,50,908,1344
25,0,757,757
25,1,757,884
25,2,757,928
25,3,757,931
25,4,757,934
25,5,757,935
25,6,757,944
25,7,757,945
25,8,757,946
25,9,757,1035
25,10,757,1056
25,11,757,1077
25,12,757,1208
25,13,757,1223
25,14,757,1354
25,15,757,1355
25,16,757,1357
25,17,757,1359
25,18,757,1360
25,19,757,1361
25,20,757,1364
25,21,757,1366
25,22,757,1368
25,23,757,1369
25,24,757,1370
25,25,757,1371
25,26,757,1375
25,27,757,1377
25,28,757,1378
25,29,757,1379
25,30,757,1380
25,31,757,1381
25,32,757,1385
25,33,757,1387
25,34,757,1391
25,35,757,1392
25,36,757,1394
25,37,757,1395
25,38,757,1396
25,39,757,1400
25,40,757,1403
25,41,757,1404
25,42,757,1405
25,43,757,1406
25,44,757,1408
25,45,757,1409
25,46,757,1410
25,47,757,1415
25,48,757,1416
25,49,757,1417
25,50,757,1418
26,0,442,442
26,1,442,486
26,2,442,488
26,3,442,489
26,4,442,490
26,5,442,492
26,6,442,493
26,7,442,640
26,8,442,710
26,9,442,933
26,10,442,954
26,11,442,1016
26,12,442,1126
26,13,442,1144
26,14,442,1321
26,15,442,1421
26,16,442,1422
26,17,442,1424
26,18,442,1425
26,19,442,1426
26,20,442,1427
26,21,442,1429
26,22,442,1430
26,23,442,1431
26,24,442,1432
26,25,442,1433
26,26,442,1435
26,27,442,1437
26,28,442,1438
26,29,442,1439
26,30,442,1440
26,31,442,1442
26,32,442,1443
26,33,442,1444
26,34,442,1445
26,35,442,1446
26,36,442,1448
26,37,442,1449
26,38,442,1450
26,39,442,1451
26,40,442,1452
26,41,442,1453
26,42,442,1455
26,43,442,1456
26,44,442,1457
26,45,442,1459
26,46,442,1461
26,47,442,1462
26,48,442,1464
26,49,442,1465
26,50,442,1469
27,0,1003,1003
27,1,1003,1174
27,2,1003,1177
27,3,1003,1178
27,4,1003,1179
27,5,1003,1180
27,6,1003,1189
27,7,1003,1190
27,8,1003,1279
27,9,1003,1362
27,10,1003,1415
27,11,1003,1416
27,12,1003,1417
27,13,1003,1418
27,14,1003,1419
27,15,1003,1422
27,16,1003,1423
27,17,1003,1424
27,18,1003,1427
27,19,1003,1428
27,20,1003,1432
27,21,1003,1433
27,22,1003,1434
27,23,1003,1436
27,24,1003,1437
27,25,1003,1438
27,26,1003,1439
27,27,1003,1440
27,28,1003,1441
27,29,1003,1442
27,30,1003,1444
27,31,1003,1445
27,32,1003,1446
27,33,1003,1448
27,34,1003,1449
27,35,1003,1451
27,36,1003,1452
27,37,1003,1453
27,38,1003,1456
27,39,1003,1458
27,40,1003,1459
27,41,1003,1463
27,42,1003,1464
27,43,1003,1465
27,44,1003,1466
27,45,1003,1469
27,46,1003,1470
27,47,1003,1471
27,48,1003,1472
27,49,1003,1473
27,50,1003,1474
28,0,487,487
28,1,487,489
28,2,487,489
28,3,487,515
28,4,487,637
28,5,487,707
28,6,487,930
28,7,487,949
28,8,487,951
28,9,487,1419
28,10,487,1420
28,11,487,1421
28,12,487,1423
28,13,487,1426
28,14,487,1427
28,15,487,1428
28,16,487,1430
28,17,487,1431
28,18,487,1432
28,19,487,1434
28,20,487,1435
28,21,487,1436
28,22,487,1438
28,23,487,1439
28,24,487,1440
28,25,487,1441
28,26,487,1442
28,27,487,1443
28,28,487,1445
28,29,487,1446
28,30,487,1447
28,31,487,1448
28,32,487,1450
28,33,487,1451
28,34,487,1452
28,35,487,1453
28,36,487,1454
28,37,487,1455
28,38,487,1456
28,39,487,1458
28,40,487,1459
28,41,487,1460
28,42,487,1461
28,43,487,1463
28,44,487,1465
28,45,487,1466
28,46,487,1468
28,47,487,1469
28,48,487,1471
28,49,487,1472
28,50,487,1474
29,0,487,487
29,1,487,489
29,2,487,489
29,3,487,637
29,4,487,707
29,5,487,930
29,6,487,949
29,7,487,951
29,8,487,1418
29,9,487,1419
29,10,487,1420
29,11,487,1422
29,12,487,1423
29,13,487,1424
29,14,487,1425
29,15,487,1427
29,16,487,1428
29,17,487,1429
29,18,487,1430
29,19,487,1432
29,20,487,1434
29,21,487,1435
29,22,487,1436
29,23,487,1439
29,24,487,1440
29,25,487,1442
29,26,487,1443
29,27,487,1445
29,28,487,1446
29,29,487,1447
29,30,487,1448
29,31,487,1450
29,32,487,1451
29,33,487,1452
29,34,487,1453
29,35,487,1454
29,36,487,1456
29,37,487,1457
29,38,487,1460
29,39,487,1461
29,40,487,1462
29,41,487,1463
29,42,487,1464
29,43,487,1465
29,44,487,1466
29,45,487,1467
29,46,487,1468
29,47,487,1470
29,48,487,1472
29,49,487,1473
29,50,487,1474
30,0,487,487
30,1,487,489
30,2,487,489
30,3,487,492
30,4,487,493
30,5,487,640
30,6,487,710
30,7,487,933
30,8,487,952
30,9,487,954
30,10,487,1421
30,11,487,1423
30,12,487,1424
30,13,487,1426
30,14,487,1427
30,15,487,1429
30,16,487,1430
30,17,487,1432
30,18,487,1434
30,19,487,1435
30,20,487,1436
30,21,487,1438
30,22,487,1439
30,23,487,1440
30,24,487,1442
30,25,487,1443
30,26,487,1444
30,27,487,1445
30,28,487,1446
30,29,487,1447
30,30,487,1448
30,31,487,1449
30,32,487,1450
30,33,487,1452
30,34,487,1454
30,35,487,1455
30,36,487,1457
30,37,487,1458
30,38,487,1462
30,39,487,1463
30,40,487,1464
30,41,487,1465
30,42,487,1467
30,43,487,1468
30,44,487,1469
30,45,487,1470
30,46,487,1471
30,47,487,1473
30,48,487,1474
30,49,487,1475
30,50,487,1476
31,0,1362,1362
31,1,1362,1432
31,2,1362,1433
31,3,1362,1434
31,4,1362,1435
31,5,1362,1436
31,6,1362,1439
31,7,1362,1440
31,8,1362,1440
31,9,1362,1442
31,10,1362,1442
31,11,1362,1444
31,12,1362,1445
