Repeat ID,Mutation ID,Length Of Exact Repeat,Length Of Approx Repeat
9,30,1255,1296
9,31,1255,1297
9,32,1255,1299
9,33,1255,1301
9,34,1255,1302
9,35,1255,1303
9,36,1255,1304
9,37,1255,1305
9,38,1255,1306
9,39,1255,1308
9,40,1255,1309
9,41,1255,1310
9,42,1255,1311
9,43,1255,1312
9,44,1255,1313
9,45,1255,1314
9,46,1255,1315
9,47,1255,1316
9,48,1255,1317
9,49,1255,1318
9,50,1255,1319
10,0,1255,1255
10,1,1255,1256
10,2,1255,1257
10,3,1255,1258
10,4,1255,1259
10,5,1255,1260
10,6,1255,1263
10,7,1255,1264
10,8,1255,1265
10,9,1255,1267
10,10,1255,1268
10,11,1255,1270
10,12,1255,1272
10,13,1255,1273
10,14,1255,1274
10,15,1255,1275
10,16,1255,1275
10,17,1255,1277
10,18,1255,1278
10,19,1255,1280
10,20,1255,1280
10,21,1255,1283
10,22,1255,1285
10,23,1255,1285
10,24,1255,1287
10,25,1255,1289
10,26,1255,1290
10,27,1255,1291
10,28,1255,1292
10,29,1255,1294
10,30,1255,1297
10,31,1255,1298
10,32,1255,1299
10,33,1255,1300
10,34,1255,1301
10,35,1255,1302
10,36,1255,1303
10,37,1255,1304
10,38,1255,1306
10,39,1255,1307
10,40,1255,1308
10,41,1255,1310
10,42,1255,1311
10,43,1255,1312
10,44,1255,1314
10,45,1255,1315
10,46,1255,1316
10,47,1255,1317
10,48,1255,1319
10,49,1255,1321
10,50,1255,1322
11,0,1260,1260
11,1,1260,1261
11,2,1260,1262
11,3,1260,1263
11,4,1260,1267
11,5,1260,1269
11,6,1260,1270
11,7,1260,1271
11,8,1260,1272
11,9,1260,1273
11,10,1260,1274
11,11,1260,1275
11,12,1260,1276
11,13,1260,1277
11,14,1260,1278
11,15,1260,1279
11,16,1260,1280
11,17,1260,1282
11,18,1260,1283
11,19,1260,1284
11,20,1260,1285
11,21,1260,1286
11,22,1260,1288
11,23,1260,1289
11,24,1260,1291
11,25,1260,1292
11,26,1260,1292
11,27,1260,1293
11,28,1260,1294
11,29,1260,1295
11,30,1260,1296
11,31,1260,1300
11,32,1260,1301
11,33,1260,1302
11,34,1260,1303
11,35,1260,1305
11,36,1260,1306
11,37,1260,1307
11,38,1260,1308
11,39,1260,1309
11,40,1260,1310
11,41,1260,1311
11,42,1260,1312
11,43,1260,1314
11,44,1260,1315
11,45,1260,1316
11,46,1260,1319
11,47,1260,1321
11,48,1260,1322
11,49,1260,1323
11,50,1260,1324
12,0,1260,1260
12,1,1260,1261
12,2,1260,1264
12,3,1260,1266
12,4,1260,1267
12,5,1260,1268
12,6,1260,1269
12,7,1260,1270
12,8,1260,1271
12,9,1260,1272
12,10,1260,1273
12,11,1260,1274
12,12,1260,1275
12,13,1260,1276
12,14,1260,1277
12,15,1260,1280
12,16,1260,1281
12,17,1260,1282
12,18,1260,1284
12,19,1260,1285
12,20,1260,1286
12,21,1260,1287
12,22,1260,1288
12,23,1260,1289
12,24,1260,1290
12,25,1260,1291
12,26,1260,1292
12,27,1260,1292
12,28,1260,1293
12,29,1260,1294
12,30,1260,1295
12,31,1260,1296
12,32,1260,1297
12,33,1260,1300
12,34,1260,1301
12,35,1260,1302
12,36,1260,1303
12,37,1260,1304
12,38,1260,1305
12,39,1260,1306
12,40,1260,1307
12,41,1260,1310
12,42,1260,1311
12,43,1260,1312
12,44,1260,1314
12,45,1260,1317
12,46,1260,1318
12,47,1260,1319
12,48,1260,1320
12,49,1260,1321
12,50,1260,1322
13,0,1260,1260
13,1,1260,1261
13,2,1260,1262
13,3,1260,1263
13,4,1260,1264
13,5,1260,1265
13,6,1260,1269
13,7,1260,1271
13,8,1260,1272
13,9,1260,1273
13,10,1260,1274
13,11,1260,1275
13,12,1260,1276
13,13,1260,1278
13,14,1260,1279
13,15,1260,1280
13,16,1260,1281
13,17,1260,1282
13,18,1260,1283
13,19,1260,1284
13,20,1260,1285
13,21,1260,1288
13,22,1260,1289
13,23,1260,1290
13,24,1260,1291
13,25,1260,1292
13,26,1260,1293
13,27,1260,1294
13,28,1260,1295
13,29,1260,1296
13,30,1260,1297
13,31,1260,1298
13,32,1260,1300
13,33,1260,1302
13,34,1260,1303
13,35,1260,1304
13,36,1260,1305
13,37,1260,1306
13,38,1260,1308
13,39,1260,1309
13,40,1260,1310
13,41,1260,1311
13,42,1260,1312
13,43,1260,1313
13,44,1260,1314
13,45,1260,1316
13,46,1260,1317
13,47,1260,1318
13,48,1260,1321
13,49,1260,1323
13,50,1260,1324
14,0,1260,1260
14,1,1260,1261
14,2,1260,1262
14,3,1260,1265
14,4,1260,1267
14,5,1260,1268
14,6,1260,1269
14,7,1260,1270
14,8,1260,1271
14,9,1260,1272
14,10,1260,1275
14,11,1260,1276
14,12,1260,1277
14,13,1260,1278
14,14,1260,1279
14,15,1260,1280
14,16,1260,1281
14,17,1260,1282
14,18,1260,1283
14,19,1260,1285
14,20,1260,1286
14,21,1260,1287
14,22,1260,1288
14,23,1260,1289
14,24,1260,1290
14,25,1260,1291
14,26,1260,1292
14,27,1260,1292
14,28,1260,1293
14,29,1260,1294
14,30,1260,1295
14,31,1260,1296
14,32,1260,1297
14,33,1260,1298
14,34,1260,1300
14,35,1260,1302
14,36,1260,1303
14,37,1260,1304
14,38,1260,1305
14,39,1260,1306
14,40,1260,1307
14,41,1260,1308
14,42,1260,1309
14,43,1260,1312
14,44,1260,1313
14,45,1260,1314
14,46,1260,1316
14,47,1260,1319
14,48,1260,1320
14,49,1260,1321
14,50,1260,1322
15,0,1331,1331
15,1,1331,1332
15,2,1331,1333
15,3,1331,1334
15,4,1331,1335
15,5,1331,1335
15,6,1331,1337
15,7,1331,1338
15,8,1331,1339
15,9,1331,1340
15,10,1331,1344
15,11,1331,1347
15,12,1331,1348
15,13,1331,1349
15,14,1331,1349
15,15,1331,1351
15,16,1331,1352
15,17,1331,1353
15,18,1331,1354
15,19,1331,1355
15,20,1331,1356
15,21,1331,1357
15,22,1331,1358
15,23,1331,1359
15,24,1331,1360
15,25,1331,1361
15,26,1331,1362
15,27,1331,1363
15,28,1331,1366
15,29,1331,1367
15,30,1331,1368
15,31,1331,1369
15,32,1331,1370
15,33,1331,1372
15,34,1331,1373
15,35,1331,1376
15,36,1331,1378
15,37,1331,1380
15,38,1331,1381
15,39,1331,1381
15,40,1331,1385
15,41,1331,1387
15,42,1331,1388
15,43,1331,1388
15,44,1331,1390
15,45,1331,1391
15,46,1331,1392
15,47,1331,1394
15,48,1331,1395
15,49,1331,1395
15,50,1331,1397
16,0,1331,1331
16,1,1331,1333
16,2,1331,1334
16,3,1331,1335
16,4,1331,1335
16,5,1331,1338
16,6,1331,1339
16,7,1331,1340
16,8,1331,1341
16,9,1331,1342
16,10,1331,1342
16,11,1331,1344
16,12,1331,1345
16,13,1331,1346
16,14,1331,1347
16,15,1331,1349
16,16,1331,1351
16,17,1331,1352
16,18,1331,1354
16,19,1331,1355
16,20,1331,1356
16,21,1331,1358
16,22,1331,1359
16,23,1331,1360
16,24,1331,1361
16,25,1331,1362
16,26,1331,1364
16,27,1331,1365
16,28,1331,1366
16,29,1331,1367
16,30,1331,1368
16,31,1331,1369
16,32,1331,1372
16,33,1331,1373
16,34,1331,1374
16,35,1331,1376
16,36,1331,1377
16,37,1331,1378
16,38,1331,1379
16,39,1331,1380
16,40,1331,1386
16,41,1331,1387
16,42,1331,1388
16,43,1331,1388
16,44,1331,1390
16,45,1331,1391
16,46,1331,1393
16,47,1331,1394
16,48,1331,1395
16,49,1331,1395
16,50,1331,1397
17,0,1331,1331
17,1,1331,1332
17,2,1331,1334
17,3,1331,1335
17,4,1331,1337
17,5,1331,1338
17,6,1331,1339
17,7,1331,1341
17,8,1331,1342
17,9,1331,1342
17,10,1331,1346
17,11,1331,1347
17,12,1331,1349
17,13,1331,1349
17,14,1331,1351
17,15,1331,1352
17,16,1331,1353
17,17,1331,1354
17,18,1331,1355
17,19,1331,1356
17,20,1331,1357
17,21,1331,1358
17,22,1331,1359
17,23,1331,1361
17,24,1331,1362
17,25,1331,1363
17,26,1331,1364
17,27,1331,1365
17,28,1331,1366
17,29,1331,1367
17,30,1331,1368
17,31,1331,1370
17,32,1331,1373
17,33,1331,1374
17,34,1331,1374
17,35,1331,1376
17,36,1331,1377
17,37,1331,1378
17,38,1331,1379
17,39,1331,1381
17,40,1331,1383
17,41,1331,1384
17,42,1331,1385
17,43,1331,1386
17,44,1331,1388
17,45,1331,1388
17,46,1331,1390
17,47,1331,1391
17,48,1331,1392
17,49,1331,1394
17,50,1331,1395
18,0,1331,1331
18,1,1331,1332
18,2,1331,1334
18,3,1331,1335
18,4,1331,1337
18,5,1331,1338
18,6,1331,1339
18,7,1331,1340
18,8,1331,1342
18,9,1331,1342
18,10,1331,1344
18,11,1331,1346
18,12,1331,1347
18,13,1331,1348
18,14,1331,1351
18,15,1331,1352
18,16,1331,1353
18,17,1331,1354
18,18,1331,1355
18,19,1331,1356
18,20,1331,1357
18,21,1331,1358
18,22,1331,1360
18,23,1331,1361
18,24,1331,1362
18,25,1331,1363
18,26,1331,1364
18,27,1331,1365
18,28,1331,1366
18,29,1331,1367
18,30,1331,1368
18,31,1331,1369
18,32,1331,1370
18,33,1331,1371
18,34,1331,1372
18,35,1331,1374
18,36,1331,1374
18,37,1331,1377
18,38,1331,1380
18,39,1331,1381
18,40,1331,1381
18,41,1331,1383
18,42,1331,1385
18,43,1331,1386
18,44,1331,1387
18,45,1331,1388
18,46,1331,1388
18,47,1331,1392
18,48,1331,1393
18,49,1331,1394
18,50,1331,1395
19,0,1331,1331
19,1,1331,1335
19,2,1331,1339
19,3,1331,1341
19,4,1331,1342
19,5,1331,1342
19,6,1331,1344
19,7,1331,1345
19,8,1331,1346
19,9,1331,1347
19,10,1331,1348
19,11,1331,1349
19,12,1331,1351
19,13,1331,1352
19,14,1331,1353
19,15,1331,1354
19,16,1331,1355
19,17,1331,1357
19,18,1331,1358
19,19,1331,1359
19,20,1331,1360
19,21,1331,1362
19,22,1331,1363
19,23,1331,1365
19,24,1331,1366
19,25,1331,1367
19,26,1331,1368
19,27,1331,1369
19,28,1331,1370
19,29,1331,1372
19,30,1331,1373
19,31,1331,1374
19,32,1331,1374
19,33,1331,1377
19,34,1331,1379
19,35,1331,1380
19,36,1331,1381
19,37,1331,1383
19,38,1331,1384
19,39,1331,1385
19,40,1331,1386
19,41,1331,1388
19,42,1331,1388
19,43,1331,1390
19,44,1331,1391
19,45,1331,1392
19,46,1331,1393
19,47,1331,1394
19,48,1331,1395
19,49,1331,1397
19,50,1331,1400
20,0,1332,1332
20,1,1332,1333
20,2,1332,1333
20,3,1332,1335
20,4,1332,1336
20,5,1332,1337
20,6,1332,1338
20,7,1332,1340
20,8,1332,1341
20,9,1332,1342
20,10,1332,1343
20,11,1332,1343
20,12,1332,1345
20,13,1332,1347
20,14,1332,1348
20,15,1332,1350
20,16,1332,1352
20,17,1332,1353
20,18,1332,1353
20,19,1332,1355
20,20,1332,1356
20,21,1332,1357
20,22,1332,1360
20,23,1332,1361
20,24,1332,1362
20,25,1332,1363
20,26,1332,1363
20,27,1332,1366
20,28,1332,1367
20,29,1332,1368
20,30,1332,1368
20,31,1332,1371
20,32,1332,1372
20,33,1332,1373
20,34,1332,1373
20,35,1332,1375
20,36,1332,1376
20,37,1332,1377
20,38,1332,1378
20,39,1332,1378
20,40,1332,1380
20,41,1332,1381
20,42,1332,1382
20,43,1332,1383
20,44,1332,1385
20,45,1332,1386
20,46,1332,1387
20,47,1332,1388
20,48,1332,1388
20,49,1332,1390
20,50,1332,1391
21,0,1332,1332
21,1,1332,1333
21,2,1332,1333
21,3,1332,1335
21,4,1332,1336
21,5,1332,1337
21,6,1332,1338
21,7,1332,1340
21,8,1332,1342
21,9,1332,1343
21,10,1332,1343
21,11,1332,1345
21,12,1332,1346
21,13,1332,1348
21,14,1332,1348
21,15,1332,1350
21,16,1332,1351
21,17,1332,1352
21,18,1332,1353
21,19,1332,1353
21,20,1332,1355
21,21,1332,1356
21,22,1332,1357
21,23,1332,1358
21,24,1332,1360
21,25,1332,1361
21,26,1332,1363
21,27,1332,1365
21,28,1332,1366
21,29,1332,1367
21,30,1332,1368
21,31,1332,1370
21,32,1332,1371
21,33,1332,1373
21,34,1332,1375
21,35,1332,1376
21,36,1332,1378
21,37,1332,1378
21,38,1332,1380
21,39,1332,1381
21,40,1332,1385
21,41,1332,1388
21,42,1332,1390
21,43,1332,1391
21,44,1332,1392
21,45,1332,1393
21,46,1332,1393
21,47,1332,1395
21,48,1332,1397
21,49,1332,1398
21,50,1332,1398
22,0,1332,1332
22,1,1332,1333
22,2,1332,1333
22,3,1332,1335
22,4,1332,1336
22,5,1332,1337
22,6,1332,1338
22,7,1332,1338
22,8,1332,1341
22,9,1332,1342
22,10,1332,1343
22,11,1332,1343
22,12,1332,1345
22,13,1332,1346
22,14,1332,1347
22,15,1332,1348
22,16,1332,1348
22,17,1332,1350
22,18,1332,1351
22,19,1332,1355
22,20,1332,1356
22,21,1332,1357
22,22,1332,1358
22,23,1332,1360
22,24,1332,1361
22,25,1332,1362
22,26,1332,1363
22,27,1332,1363
22,28,1332,1366
22,29,1332,1367
22,30,1332,1368
22,31,1332,1370
22,32,1332,1371
22,33,1332,1372
22,34,1332,1373
22,35,1332,1373
22,36,1332,1375
22,37,1332,1376
22,38,1332,1378
22,39,1332,1378
22,40,1332,1380
22,41,1332,1381
22,42,1332,1382
22,43,1332,1383
22,44,1332,1385
22,45,1332,1386
22,46,1332,1387
22,47,1332,1388
22,48,1332,1390
22,49,1332,1392
22,50,1332,1396
23,0,1332,1332
23,1,1332,1333
23,2,1332,1333
23,3,1332,1335
23,4,1332,1336
23,5,1332,1337
23,6,1332,1338
23,7,1332,1340
23,8,1332,1341
23,9,1332,1342
23,10,1332,1343
23,11,1332,1343
23,12,1332,1345
23,13,1332,1346
23,14,1332,1347
23,15,1332,1348
23,16,1332,1348
23,17,1332,1350
23,18,1332,1351
23,19,1332,1352
23,20,1332,1356
23,21,1332,1357
23,22,1332,1358
23,23,1332,1360
23,24,1332,1361
23,25,1332,1362
23,26,1332,1363
23,27,1332,1363
23,28,1332,1366
23,29,1332,1367
23,30,1332,1368
23,31,1332,1370
23,32,1332,1371
23,33,1332,1372
23,34,1332,1373
23,35,1332,1373
23,36,1332,1376
23,37,1332,1377
23,38,1332,1378
23,39,1332,1378
23,40,1332,1380
23,41,1332,1381
23,42,1332,1383
23,43,1332,1383
23,44,1332,1385
23,45,1332,1386
23,46,1332,1387
23,47,1332,1388
23,48,1332,1390
23,49,1332,1392
23,50,1332,1396
24,0,1332,1332
24,1,1332,1333
24,2,1332,1333
24,3,1332,1335
24,4,1332,1336
24,5,1332,1337
24,6,1332,1338
24,7,1332,1338
24,8,1332,1340
24,9,1332,1341
24,10,1332,1343
24,11,1332,1343
24,12,1332,1345
24,13,1332,1347
24,14,1332,1348
24,15,1332,1348
24,16,1332,1351
24,17,1332,1353
24,18,1332,1353
24,19,1332,1355
24,20,1332,1356
24,21,1332,1357
24,22,1332,1358
24,23,1332,1358
24,24,1332,1361
24,25,1332,1362
24,26,1332,1363
24,27,1332,1363
24,28,1332,1366
24,29,1332,1367
24,30,1332,1368
24,31,1332,1371
24,32,1332,1372
24,33,1332,1373
24,34,1332,1373
24,35,1332,1375
24,36,1332,1376
24,37,1332,1377
24,38,1332,1378
24,39,1332,1378
24,40,1332,1380
24,41,1332,1381
24,42,1332,1382
24,43,1332,1383
24,44,1332,1383
24,45,1332,1386
24,46,1332,1387
24,47,1332,1388
24,48,1332,1391
24,49,1332,1392
24,50,1332,1393
25,0,1331,1331
25,1,1331,1333
25,2,1331,1334
25,3,1331,1335
25,4,1331,1337
25,5,1331,1339
25,6,1331,1340
25,7,1331,1341
25,8,1331,1342
25,9,1331,1344
25,10,1331,1345
25,11,1331,1346
25,12,1331,1347
25,13,1331,1348
25,14,1331,1349
25,15,1331,1351
25,16,1331,1352
25,17,1331,1354
25,18,1331,1357
25,19,1331,1359
25,20,1331,1361
25,21,1331,1365
25,22,1331,1367
25,23,1331,1368
25,24,1331,1369
25,25,1331,1370
25,26,1331,1371
25,27,1331,1372
25,28,1331,1373
25,29,1331,1374
25,30,1331,1377
25,31,1331,1378
25,32,1331,1379
25,33,1331,1380
25,34,1331,1381
25,35,1331,1383
25,36,1331,1384
25,37,1331,1385
25,38,1331,1386
25,39,1331,1387
25,40,1331,1388
25,41,1331,1390
25,42,1331,1391
25,43,1331,1392
25,44,1331,1393
25,45,1331,1394
25,46,1331,1395
25,47,1331,1395
25,48,1331,1397
25,49,1331,1398
25,50,1331,1399
26,0,1333,1333
26,1,1333,1335
26,2,1333,1337
26,3,1333,1338
26,4,1333,1339
26,5,1333,1340
26,6,1333,1341
26,7,1333,1342
26,8,1333,1343
26,9,1333,1344
26,10,1333,1345
26,11,1333,1346
26,12,1333,1347
26,13,1333,1348
26,14,1333,1349
26,15,1333,1350
26,16,1333,1353
26,17,1333,1354
26,18,1333,1355
26,19,1333,1357
26,20,1333,1358
26,21,1333,1359
26,22,1333,1360
26,23,1333,1361
26,24,1333,1362
26,25,1333,1363
26,26,1333,1364
26,27,1333,1365
26,28,1333,1366
26,29,1333,1372
26,30,1333,1375
26,31,1333,1376
26,32,1333,1378
26,33,1333,1379
26,34,1333,1380
26,35,1333,1381
26,36,1333,1382
26,37,1333,1383
26,38,1333,1384
26,39,1333,1385
26,40,1333,1385
26,41,1333,1386
26,42,1333,1387
26,43,1333,1388
26,44,1333,1389
26,45,1333,1391
26,46,1333,1392
26,47,1333,1394
26,48,1333,1395
26,49,1333,1398
26,50,1333,1400
27,0,1333,1333
27,1,1333,1335
27,2,1333,1337
27,3,1333,1338
27,4,1333,1339
27,5,1333,1340
27,6,1333,1341
27,7,1333,1342
27,8,1333,1344
27,9,1333,1345
27,10,1333,1346
27,11,1333,1347
27,12,1333,1348
27,13,1333,1349
27,14,1333,1350
