Repeat ID,Extension ID,Length Of Exact Repeat,Length Of Approx Repeat
2,-42,98,70
2,-41,98,69
2,-40,98,68
2,-39,98,67
2,-38,98,66
2,-37,98,65
2,-36,98,63
2,-35,98,63
2,-34,98,62
2,-33,98,61
2,-31,98,60
2,-31,98,57
2,-30,98,56
2,-29,98,54
2,-28,98,53
2,-26,98,51
2,-26,98,50
2,-25,98,49
2,-24,98,48
2,-23,98,45
2,-22,98,44
2,-21,98,43
2,-20,98,42
2,-19,98,39
2,-18,98,38
2,-17,98,35
2,-15,98,34
2,-15,98,33
2,-14,98,31
2,-13,98,30
2,-12,98,29
2,-11,98,22
2,-10,98,20
2,-9,98,15
2,-7,98,15
2,-7,98,14
2,-6,98,12
2,-5,98,10
2,-3,98,7
2,-3,98,6
2,-1,98,3
2,0,98,1
2,0,98,0
2,0,98,0
2,1,98,1
2,3,98,3
2,3,98,3
2,5,98,5
2,6,98,6
2,7,98,7
2,7,98,7
2,9,98,11
2,10,98,12
2,11,98,13
2,12,98,14
2,13,98,15
2,14,98,15
2,15,98,17
2,15,98,18
2,17,98,19
2,18,98,20
2,19,98,21
2,20,98,24
2,21,98,25
2,22,98,26
2,23,98,28
2,24,98,30
2,25,98,31
2,26,98,33
2,26,98,37
2,28,98,38
2,29,98,41
2,30,98,42
2,31,98,43
2,31,98,44
2,33,98,46
2,34,98,47
2,35,98,49
2,36,98,50
2,37,98,51
2,38,98,53
2,39,98,53
2,40,98,58
2,41,98,60
2,42,98,61
2,43,98,62
2,44,98,63
2,45,98,65
2,46,98,66
2,47,98,67
2,48,98,68
2,49,98,70
2,50,98,71
2,51,98,73
2,52,98,74
2,53,98,75
2,53,98,76
2,54,98,77
2,56,98,78
2,57,98,80
2,58,98,82
2,59,98,83
2,60,98,85
2,61,98,86
2,62,98,88
2,63,98,89
2,63,98,90
2,65,98,91
2,66,98,92
2,67,98,93
2,68,98,94
2,69,98,95
2,70,98,96
2,71,98,98
2,72,98,98
2,73,98,102
2,74,98,104
2,75,98,106
2,76,98,107
2,77,98,109
2,78,98,111
2,79,98,112
2,80,98,113
2,81,98,114
2,82,98,117
2,83,98,118
2,84,98,118
2,85,98,121
2,86,98,124
2,87,98,126
2,88,98,127
2,89,98,130
2,90,98,131
2,91,98,132
2,92,98,133
2,93,98,134
2,94,98,135
2,95,98,136
2,96,98,137
2,97,98,138
2,98,98,141
2,98,98,143
2,100,98,148
3,-100,77,169
3,-99,77,168
3,-98,77,167
3,-97,77,166
3,-96,77,165
3,-95,77,164
3,-94,77,163
3,-93,77,159
3,-92,77,159
3,-91,77,155
3,-90,77,154
3,-89,77,153
3,-88,77,152
3,-87,77,150
3,-86,77,149
3,-85,77,148
3,-84,77,147
3,-83,77,143
3,-82,77,142
3,-81,77,137
3,-79,77,135
3,-79,77,134
3,-77,77,131
3,-77,77,130
3,-76,77,129
3,-75,77,126
3,-74,77,125
3,-73,77,124
3,-72,77,123
3,-71,77,122
3,-70,77,121
3,-69,77,119
3,-68,77,118
3,-67,77,116
3,-66,77,114
3,-65,77,113
3,-64,77,111
3,-63,77,110
3,-62,77,109
3,-61,77,108
3,-60,77,104
3,-59,77,102
3,-58,77,101
3,-57,77,100
3,-56,77,99
3,-55,77,98
3,-54,77,97
3,-53,77,96
3,-52,77,95
3,-51,77,94
3,-50,77,92
3,-49,77,91
3,-48,77,90
3,-47,77,89
3,-46,77,88
3,-45,77,87
3,-44,77,85
3,-43,77,84
3,-42,77,82
3,-41,77,81
3,-39,77,79
3,-38,77,79
3,-38,77,77
3,-37,77,76
3,-36,77,73
3,-35,77,71
3,-34,77,70
3,-33,77,67
3,-32,77,64
3,-31,77,63
3,-30,77,61
3,-29,77,60
3,-28,77,58
3,-27,77,57
3,-26,77,55
3,-25,77,53
3,-24,77,52
3,-23,77,51
3,-22,77,49
3,-21,77,48
3,-19,77,47
3,-19,77,46
3,-18,77,45
3,-17,77,44
3,-16,77,43
3,-15,77,38
3,-14,77,38
3,-13,77,37
3,-12,77,35
3,-11,77,34
3,-9,77,33
3,-9,77,32
3,-8,77,30
3,-7,77,29
3,-6,77,28
3,-4,77,27
3,-4,77,25
3,-3,77,24
3,-2,77,22
3,-1,77,2
3,0,77,0
3,1,77,21
3,2,77,22
3,3,77,23
3,4,77,24
3,4,77,25
3,6,77,28
3,7,77,29
3,8,77,30
3,9,77,32
3,9,77,33
3,11,77,34
3,12,77,36
3,13,77,37
3,14,77,39
3,15,77,43
3,16,77,45
3,17,77,46
3,18,77,47
3,19,77,48
3,19,77,49
3,21,77,51
3,22,77,53
3,23,77,54
3,24,77,55
3,25,77,57
3,26,77,58
3,27,77,59
3,28,77,61
3,29,77,62
3,30,77,63
3,31,77,68
3,32,77,69
3,33,77,70
3,34,77,71
3,35,77,72
3,36,77,73
3,37,77,75
3,38,77,79
3,38,77,79
3,39,77,82
3,41,77,83
3,42,77,85
3,43,77,86
3,44,77,87
3,45,77,88
3,46,77,89
3,47,77,90
3,48,77,91
3,49,77,92
3,50,77,93
3,51,77,94
3,52,77,97
3,53,77,98
3,54,77,99
3,55,77,100
3,56,77,101
3,57,77,102
3,58,77,104
3,59,77,104
3,60,77,109
3,61,77,110
3,62,77,111
3,63,77,113
3,64,77,114
3,65,77,116
3,66,77,118
3,67,77,119
3,68,77,120
3,69,77,121
3,70,77,123
3,71,77,124
3,72,77,125
3,73,77,126
3,74,77,128
3,75,77,129
3,76,77,130
3,77,77,131
3,77,77,133
3,79,77,134
3,79,77,135
3,81,77,136
3,82,77,137
3,83,77,138
3,84,77,139
3,85,77,140
3,86,77,141
3,87,77,142
3,88,77,143
3,89,77,144
3,90,77,145
3,91,77,146
3,92,77,149
3,93,77,150
3,94,77,151
3,95,77,152
3,96,77,154
3,97,77,157
3,98,77,159
3,99,77,159
3,100,77,161
4,-100,116,139
4,-99,116,138
4,-98,116,137
4,-97,116,136
4,-96,116,135
4,-95,116,134
4,-94,116,133
4,-93,116,132
4,-92,116,129
4,-91,116,128
4,-90,116,127
4,-89,116,126
4,-88,116,125
4,-87,116,123
4,-86,116,123
4,-85,116,122
4,-84,116,120
4,-83,116,119
4,-82,116,117
4,-81,116,117
4,-80,116,114
4,-79,116,113
4,-78,116,112
4,-77,116,111
4,-76,116,110
4,-75,116,109
4,-74,116,107
4,-73,116,105
4,-72,116,104
4,-71,116,103
4,-70,116,100
4,-69,116,99
4,-68,116,98
4,-67,116,97
4,-66,116,96
4,-65,116,94
4,-64,116,92
4,-63,116,91
4,-61,116,90
4,-61,116,88
4,-60,116,87
4,-58,116,86
4,-58,116,85
4,-57,116,84
4,-56,116,83
4,-55,116,81
4,-54,116,80
4,-53,116,79
4,-52,116,78
4,-51,116,76
4,-50,116,72
4,-49,116,70
4,-48,116,69
4,-47,116,68
4,-46,116,67
4,-45,116,66
4,-44,116,65
4,-43,116,64
4,-42,116,63
4,-41,116,61
4,-40,116,61
4,-39,116,60
4,-38,116,58
4,-37,116,58
4,-36,116,57
4,-35,116,55
4,-34,116,54
4,-33,116,52
4,-32,116,51
4,-30,116,50
4,-30,116,48
4,-29,116,46
4,-28,116,45
4,-27,116,44
4,-26,116,43
4,-25,116,40
4,-24,116,38
4,-23,116,37
4,-22,116,33
4,-21,116,32
4,-20,116,30
4,-19,116,28
4,-18,116,26
4,-17,116,25
4,-16,116,24
4,-15,116,23
4,-14,116,21
4,-13,116,19
4,-12,116,17
4,-11,116,15
4,-10,116,14
4,-9,116,11
4,-8,116,9
4,-7,116,8
4,-6,116,7
4,-5,116,6
4,-4,116,5
4,-3,116,4
4,-2,116,3
4,-1,116,2
4,0,116,0
4,1,116,1
4,2,116,2
4,3,116,3
4,4,116,4
4,5,116,5
4,6,116,6
4,7,116,7
4,8,116,8
4,9,116,9
4,10,116,12
4,11,116,13
4,12,116,15
4,13,116,16
4,14,116,17
4,15,116,18
4,16,116,21
4,17,116,22
4,18,116,23
4,19,116,24
4,20,116,25
4,21,116,26
4,22,116,27
4,23,116,29
4,24,116,30
4,25,116,30
4,26,116,34
4,27,116,35
4,28,116,36
4,29,116,37
4,30,116,39
4,30,116,42
4,32,116,43
4,33,116,45
4,34,116,46
4,35,116,47
4,36,116,48
4,37,116,49
4,38,116,50
4,39,116,51
4,40,116,52
4,41,116,53
4,42,116,54
4,43,116,55
4,44,116,56
4,45,116,57
4,46,116,58
4,47,116,58
4,48,116,60
4,49,116,61
4,50,116,61
4,51,116,63
4,52,116,64
4,53,116,65
4,54,116,66
4,55,116,67
4,56,116,68
4,57,116,69
4,58,116,70
4,58,116,71
4,60,116,72
4,61,116,75
4,61,116,76
4,63,116,77
4,64,116,78
4,65,116,79
4,66,116,81
4,67,116,83
4,68,116,84
4,69,116,87
4,70,116,88
4,71,116,89
4,72,116,90
4,73,116,91
4,74,116,92
4,75,116,95
4,76,116,98
4,77,116,99
4,78,116,101
4,79,116,103
4,80,116,104
4,81,116,105
4,82,116,106
4,83,116,107
4,84,116,110
4,85,116,111
4,86,116,112
4,87,116,113
4,88,116,114
4,89,116,117
4,90,116,119
4,91,116,120
4,92,116,121
4,93,116,122
4,94,116,123
4,95,116,125
4,96,116,126
4,97,116,127
4,98,116,128
4,99,116,130
4,100,116,132
5,-100,89,483
5,-99,89,464
5,-98,89,462
5,-97,89,459
5,-96,89,439
5,-95,89,435
5,-93,89,432
5,-93,89,430
5,-92,89,421
5,-91,89,419
5,-90,89,418
5,-89,89,417
5,-88,89,416
5,-87,89,413
5,-86,89,411
5,-85,89,407
5,-84,89,405
5,-83,89,404
5,-82,89,396
5,-81,89,374
5,-80,89,359
5,-79,89,356
5,-78,89,352
5,-77,89,344
5,-76,89,339
5,-75,89,338
5,-74,89,335
5,-73,89,333
5,-72,89,328
5,-71,89,326
5,-70,89,322
5,-69,89,317
5,-68,89,306
5,-67,89,302
5,-66,89,301
5,-65,89,300
5,-64,89,299
5,-62,89,281
5,-62,89,273
5,-61,89,259
5,-60,89,249
5,-58,89,246
5,-58,89,242
5,-57,89,235
5,-56,89,235
5,-54,89,233
5,-54,89,232
5,-53,89,231
5,-52,89,230
5,-50,89,228
5,-50,89,226
5,-49,89,225
5,-48,89,222
5,-46,89,221
5,-46,89,219
5,-45,89,218
5,-44,89,216
5,-43,89,210
5,-42,89,210
5,-41,89,209
5,-40,89,206
5,-39,89,203
5,-38,89,203
5,-37,89,200
5,-36,89,197
5,-35,89,196
5,-34,89,194
5,-33,89,192
5,-32,89,191
5,-31,89,190
5,-30,89,189
5,-29,89,187
5,-28,89,98
5,-27,89,46
5,-26,89,45
5,-25,89,44
5,-24,89,42
5,-23,89,41
5,-22,89,39
5,-21,89,37
5,-20,89,36
5,-19,89,34
5,-18,89,33
5,-17,89,32
5,-16,89,30
5,-15,89,25
5,-14,89,24
5,-13,89,23
5,-12,89,20
5,-11,89,18
5,-10,89,17
5,-9,89,14
5,-8,89,11
5,-7,89,10
5,-6,89,9
5,-5,89,6
5,-4,89,5
5,-3,89,4
5,-2,89,3
5,-1,89,2
5,0,89,0
5,1,89,3
5,2,89,11
5,3,89,14
5,4,89,15
5,5,89,17
5,6,89,18
5,7,89,20
5,8,89,25
5,9,89,31
5,10,89,32
5,11,89,33
5,12,89,35
5,13,89,36
5,14,89,38
5,15,89,39
5,16,89,41
5,17,89,44
5,18,89,48
5,19,89,52
5,20,89,57
5,21,89,58
5,22,89,60
5,23,89,61
5,24,89,64
5,25,89,65
5,26,89,72
5,27,89,73
5,28,89,74
5,29,89,75
5,30,89,80
5,31,89,84
5,32,89,93
5,33,89,95
5,34,89,96
5,35,89,99
5,36,89,105
5,37,89,111
5,38,89,117
5,39,89,125
5,40,89,129
5,41,89,131
5,42,89,133
5,43,89,134
5,44,89,135
5,45,89,137
5,46,89,138
5,46,89,139
5,48,89,140
5,49,89,141
5,50,89,142
5,50,89,143
5,52,89,144
5,53,89,145
5,54,89,146
5,54,89,147
5,56,89,153
5,57,89,154
5,58,89,159
5,58,89,162
5,60,89,164
5,61,89,168
5,62,89,169
5,62,89,170
5,64,89,171
5,65,89,172
5,66,89,174
5,67,89,175
5,68,89,176
5,69,89,177
5,70,89,178
5,71,89,178
5,72,89,180
5,73,89,182
5,74,89,183
5,75,89,186
5,76,89,187
5,77,89,187
5,78,89,189
5,79,89,190
5,80,89,191
5,81,89,192
5,82,89,193
5,83,89,194
5,84,89,194
5,85,89,196
5,86,89,197
5,87,89,198
5,88,89,199
5,89,89,200
5,90,89,202
5,91,89,203
5,92,89,203
5,93,89,205
5,93,89,206
5,95,89,208
5,96,89,209
5,97,89,210
5,98,89,210
5,99,89,212
5,100,89,215
6,-100,87,185
6,-99,87,183
6,-98,87,179
6,-97,87,178
6,-96,87,176
6,-95,87,175
6,-94,87,174
6,-92,87,172
6,-92,87,170
6,-91,87,167
6,-90,87,166
6,-89,87,164
6,-88,87,163
6,-87,87,158
6,-86,87,157
6,-85,87,155
6,-84,87,154
6,-83,87,150
6,-82,87,149
6,-81,87,146
6,-80,87,145
6,-79,87,143
6,-78,87,142
6,-77,87,141
6,-76,87,139
6,-75,87,137
6,-74,87,136
6,-73,87,135
6,-72,87,134
6,-71,87,133
6,-70,87,131
6,-69,87,129
6,-68,87,128
6,-67,87,126
6,-66,87,124
6,-65,87,124
6,-64,87,122
6,-63,87,121
6,-62,87,120
6,-61,87,117
6,-60,87,116
6,-58,87,115
6,-58,87,113
6,-57,87,112
6,-56,87,108
6,-55,87,107
6,-54,87,106
6,-53,87,105
6,-52,87,103
6,-50,87,101
6,-50,87,101
6,-49,87,100
6,-48,87,97
6,-47,87,95
6,-46,87,92
6,-45,87,90
6,-44,87,89
6,-43,87,88
6,-42,87,87
6,-41,87,86
6,-40,87,85
6,-39,87,84
6,-38,87,83
6,-37,87,81
6,-36,87,77
6,-35,87,76
6,-34,87,75
6,-33,87,73
6,-32,87,70
6,-31,87,68
6,-30,87,67
6,-29,87,65
6,-28,87,64
6,-27,87,63
6,-26,87,58
6,-25,87,58
6,-24,87,57
6,-23,87,56
6,-22,87,55
6,-21,87,54
6,-20,87,53
6,-19,87,52
6,-18,87,50
6,-17,87,49
6,-16,87,45
6,-15,87,44
6,-14,87,43
6,-13,87,42
6,-12,87,41
6,-11,87,40
6,-10,87,39
6,-9,87,38
6,-8,87,36
6,-7,87,35
6,-6,87,34
6,-5,87,32
6,-4,87,31
6,-3,87,29
6,-2,87,28
6,-1,87,2
6,0,87,0
6,1,87,15
6,2,87,18
6,3,87,22
6,4,87,24
6,5,87,26
6,6,87,30
6,7,87,31
6,8,87,32
6,9,87,33
6,10,87,36
6,11,87,37
6,12,87,39
6,13,87,40
6,14,87,41
6,15,87,43
6,16,87,46
6,17,87,47
6,18,87,49
6,19,87,50
6,20,87,50
6,21,87,53
6,22,87,54
6,23,87,55
6,24,87,56
6,25,87,58
6,26,87,58
6,27,87,60
6,28,87,63
6,29,87,65
6,30,87,66
6,31,87,68
6,32,87,69
6,33,87,71
6,34,87,72
6,35,87,75
6,36,87,76
6,37,87,77
6,38,87,79
6,39,87,80
6,40,87,81
6,41,87,84
6,42,87,85
6,43,87,87
6,44,87,88
6,45,87,89
6,46,87,92
6,47,87,96
6,48,87,101
6,49,87,101
6,50,87,103
6,50,87,104
6,52,87,106
6,53,87,107
6,54,87,108
6,55,87,108
6,56,87,110
6,57,87,113
6,58,87,115
6,58,87,116
6,60,87,117
6,61,87,117
6,62,87,119
6,63,87,120
6,64,87,121
6,65,87,122
6,66,87,124
6,67,87,124
6,68,87,126
6,69,87,127
6,70,87,129
6,71,87,131
6,72,87,132
6,73,87,134
6,74,87,136
6,75,87,137
6,76,87,140
6,77,87,141
6,78,87,142
6,79,87,143
6,80,87,145
6,81,87,146
6,82,87,150
6,83,87,152
6,84,87,153
6,85,87,155
6,86,87,156
6,87,87,159
6,88,87,161
6,89,87,162
6,90,87,165
6,91,87,169
6,92,87,172
6,92,87,173
6,94,87,174
6,95,87,176
6,96,87,178
6,97,87,180
6,98,87,182
6,99,87,183
6,100,87,185
7,-100,137,148
7,-99,137,147
7,-98,137,146
7,-97,137,145
7,-96,137,144
7,-95,137,143
7,-94,137,142
7,-93,137,140
7,-92,137,139
7,-91,137,138
7,-90,137,137
7,-89,137,132
7,-88,137,131
7,-87,137,130
7,-86,137,129
7,-85,137,128
7,-84,137,125
7,-83,137,124
7,-82,137,123
7,-81,137,122
7,-80,137,121
7,-79,137,120
7,-78,137,119
7,-77,137,116
7,-76,137,114
7,-75,137,113
7,-74,137,108
7,-73,137,107
7,-72,137,106
7,-71,137,104
7,-70,137,103
7,-69,137,101
7,-68,137,97
7,-67,137,95
7,-66,137,93
7,-65,137,92
7,-64,137,91
7,-63,137,90
7,-62,137,87
7,-61,137,86
7,-60,137,85
7,-58,137,84
7,-58,137,83
7,-57,137,82
7,-56,137,81
7,-55,137,80
7,-54,137,79
7,-53,137,78
7,-52,137,77
7,-51,137,76
7,-50,137,74
7,-49,137,72
7,-48,137,71
7,-47,137,70
7,-46,137,69
7,-45,137,66
7,-44,137,65
7,-43,137,64
7,-42,137,63
7,-41,137,62
7,-40,137,61
7,-39,137,60
7,-38,137,58
7,-37,137,58
7,-36,137,57
7,-35,137,55
7,-34,137,54
7,-33,137,52
7,-32,137,51
7,-31,137,50
7,-30,137,48
7,-29,137,46
7,-28,137,45
7,-27,137,44
7,-26,137,43
7,-25,137,40
7,-24,137,38
7,-23,137,37
7,-22,137,33
7,-21,137,32
7,-20,137,31
7,-19,137,28
7,-18,137,26
7,-17,137,25
7,-16,137,24
7,-15,137,23
7,-14,137,21
7,-13,137,19
7,-12,137,17
7,-11,137,15
7,-10,137,14
7,-9,137,11
7,-8,137,9
7,-7,137,8
7,-6,137,7
7,-5,137,6
7,-4,137,5
7,-3,137,4
7,-2,137,3
7,-1,137,2
7,0,137,0
7,1,137,1
7,2,137,2
7,3,137,3
7,4,137,4
7,5,137,5
7,6,137,6
7,7,137,7
7,8,137,8
7,9,137,9
7,10,137,12
7,11,137,13
7,12,137,15
7,13,137,16
7,14,137,17
7,15,137,18
7,16,137,21
7,17,137,22
7,18,137,23
7,19,137,24
7,20,137,25
7,21,137,26
7,22,137,27
7,23,137,29
7,24,137,30
7,25,137,31
7,26,137,34
7,27,137,35
7,28,137,36
7,29,137,37
7,30,137,39
7,31,137,42
7,32,137,43
7,33,137,45
7,34,137,46
7,35,137,47
7,36,137,48
7,37,137,49
7,38,137,50
7,39,137,51
7,40,137,52
7,41,137,53
7,42,137,54
7,43,137,55
7,44,137,56
7,45,137,57
7,46,137,58
7,47,137,58
7,48,137,60
7,49,137,61
7,50,137,62
7,51,137,64
7,52,137,65
7,53,137,66
7,54,137,68
7,55,137,69
7,56,137,71
7,57,137,75
7,58,137,77
7,58,137,78
7,60,137,80
7,61,137,81
7,62,137,83
7,63,137,84
7,64,137,87
7,65,137,88
7,66,137,89
7,67,137,90
7,68,137,91
7,69,137,92
7,70,137,93
7,71,137,94
7,72,137,95
7,73,137,96
7,74,137,97
7,75,137,98
7,76,137,100
7,77,137,101
7,78,137,103
7,79,137,104
7,80,137,105
7,81,137,106
7,82,137,107
7,83,137,110
7,84,137,111
7,85,137,112
7,86,137,113
7,87,137,114
7,88,137,116
7,89,137,117
7,90,137,117
7,91,137,119
7,92,137,120
7,93,137,121
7,94,137,122
7,95,137,123
7,96,137,124
7,97,137,125
7,98,137,127
7,99,137,128
7,100,137,130
8,-100,89,467
8,-99,89,464
8,-98,89,462
8,-97,89,439
8,-96,89,424
8,-95,89,406
8,-93,89,405
8,-93,89,375
8,-92,89,374
8,-91,89,371
8,-90,89,359
8,-89,89,356
8,-88,89,353
8,-87,89,352
8,-86,89,341
8,-85,89,339
8,-84,89,335
8,-83,89,334
8,-82,89,333
8,-81,89,328
8,-80,89,326
8,-79,89,323
8,-78,89,322
8,-77,89,318
8,-76,89,317
8,-75,89,306
8,-74,89,300
8,-73,89,299
8,-72,89,297
