Repeat ID,Mutation ID,Length Of Exact Repeat,Length Of Approx Repeat
3,-18,60,99
3,-17,60,38
3,-16,60,29
3,-15,60,22
3,-14,60,17
3,-13,60,15
3,-12,60,14
3,-11,60,12
3,-10,60,9
3,-9,60,8
3,-8,60,7
3,-7,60,6
3,-6,60,5
3,-5,60,4
3,-4,60,3
3,-3,60,2
3,-2,60,1
3,-1,60,0
3,0,60,0
3,1,60,0
3,2,60,3
3,3,60,7
3,4,60,68
3,5,60,77
3,6,60,84
3,7,60,89
3,8,60,91
3,9,60,92
3,10,60,94
3,11,60,95
3,12,60,97
3,13,60,98
3,14,60,99
3,15,60,100
3,16,60,101
3,17,60,102
3,18,60,103
3,19,60,104
3,20,60,107
3,21,60,109
3,22,60,110
3,23,60,111
3,24,60,113
3,25,60,114
3,26,60,115
3,27,60,116
3,28,60,118
3,29,60,119
3,30,60,122
3,31,60,122
3,32,60,124
3,33,60,126
3,34,60,127
4,-40,87,182
4,-39,87,180
4,-38,87,180
4,-37,87,179
4,-36,87,176
4,-35,87,175
4,-34,87,173
4,-33,87,172
4,-32,87,171
4,-31,87,168
4,-30,87,165
4,-29,87,159
4,-28,87,158
4,-27,87,155
4,-26,87,154
4,-25,87,153
4,-24,87,152
4,-23,87,150
4,-22,87,149
4,-21,87,147
4,-20,87,146
4,-19,87,145
4,-18,87,144
4,-17,87,143
4,-16,87,139
4,-15,87,138
4,-14,87,137
4,-13,87,122
4,-12,87,116
4,-11,87,108
4,-10,87,105
4,-9,87,99
4,-8,87,11
4,-7,87,6
4,-6,87,5
4,-5,87,4
4,-4,87,3
4,-3,87,2
4,-2,87,1
4,-1,87,0
4,0,87,0
4,1,87,0
4,2,87,4
4,3,87,10
4,4,87,98
4,5,87,103
4,6,87,104
4,7,87,105
4,8,87,106
4,9,87,107
4,10,87,108
4,11,87,108
4,12,87,110
4,13,87,111
4,14,87,115
4,15,87,117
4,16,87,117
4,17,87,120
4,18,87,122
4,19,87,124
4,20,87,126
4,21,87,127
4,22,87,129
4,23,87,130
4,24,87,131
4,25,87,133
4,26,87,134
4,27,87,136
4,28,87,138
4,29,87,140
4,30,87,141
4,31,87,144
4,32,87,146
4,33,87,147
4,34,87,148
5,-57,62,252
5,-56,62,251
5,-55,62,250
5,-54,62,249
5,-53,62,248
5,-52,62,244
5,-51,62,242
5,-50,62,241
5,-49,62,237
5,-48,62,236
5,-47,62,235
5,-46,62,234
5,-45,62,233
5,-44,62,232
5,-43,62,231
5,-42,62,228
5,-41,62,227
5,-40,62,226
5,-39,62,222
5,-38,62,218
5,-37,62,208
5,-36,62,206
5,-35,62,203
5,-34,62,185
5,-33,62,181
5,-32,62,178
5,-31,62,168
5,-30,62,165
5,-29,62,159
5,-28,62,157
5,-27,62,156
5,-26,62,153
5,-25,62,137
5,-24,62,127
5,-23,62,99
5,-22,62,36
5,-21,62,35
5,-20,62,30
5,-19,62,27
5,-18,62,26
5,-17,62,25
5,-16,62,23
5,-15,62,21
5,-14,62,20
5,-13,62,18
5,-12,62,17
5,-11,62,16
5,-10,62,13
5,-9,62,11
5,-8,62,10
5,-7,62,9
5,-6,62,7
5,-5,62,6
5,-4,62,5
5,-3,62,4
5,-2,62,3
5,-1,62,1
5,0,62,0
5,1,62,0
5,2,62,28
5,3,62,91
5,4,62,92
5,5,62,96
5,6,62,97
5,7,62,98
5,8,62,99
5,9,62,100
5,10,62,101
5,11,62,102
5,12,62,104
5,13,62,109
5,14,62,110
5,15,62,111
5,16,62,114
5,17,62,116
5,18,62,117
5,19,62,118
5,20,62,120
5,21,62,121
5,22,62,122
5,23,62,123
5,24,62,124
5,25,62,126
5,26,62,128
5,27,62,131
5,28,62,132
5,29,62,133
5,30,62,134
5,31,62,135
5,32,62,136
5,33,62,137
6,-32,406,364
6,-31,406,363
6,-30,406,362
6,-29,406,360
6,-28,406,359
6,-27,406,358
6,-26,406,357
6,-25,406,356
6,-24,406,354
6,-23,406,351
6,-22,406,348
6,-21,406,342
6,-20,406,340
6,-19,406,339
6,-18,406,336
6,-17,406,333
6,-16,406,332
6,-15,406,330
6,-14,406,324
6,-13,406,323
6,-12,406,321
6,-11,406,318
6,-10,406,315
6,-9,406,312
6,-8,406,297
6,-7,406,294
6,-6,406,288
6,-5,406,285
6,-4,406,280
6,-3,406,279
6,-2,406,276
6,-1,406,273
6,0,406,0
6,1,406,0
6,2,406,3
6,3,406,5
6,4,406,8
6,5,406,14
6,6,406,15
6,7,406,17
6,8,406,20
6,9,406,23
6,10,406,29
6,11,406,31
6,12,406,35
6,13,406,37
6,14,406,38
6,15,406,39
6,16,406,41
6,17,406,47
6,18,406,48
6,19,406,49
6,20,406,52
6,21,406,53
6,22,406,56
6,23,406,58
6,24,406,58
6,25,406,62
6,26,406,63
6,27,406,65
6,28,406,66
6,29,406,67
6,30,406,69
6,31,406,70
