Repeat ID,Mutation ID,Length Of Exact Repeat,Length Of Approx Repeat
3,-43,1195,161
3,-42,1195,160
3,-40,1195,157
3,-40,1195,155
3,-39,1195,151
3,-38,1195,146
3,-37,1195,145
3,-36,1195,143
3,-35,1195,141
3,-34,1195,140
3,-33,1195,135
3,-31,1195,134
3,-31,1195,131
3,-30,1195,129
3,-29,1195,125
3,-28,1195,123
3,-27,1195,122
3,-25,1195,121
3,-25,1195,120
3,-24,1195,118
3,-23,1195,117
3,-22,1195,116
3,-21,1195,114
3,-20,1195,111
3,-19,1195,109
3,-18,1195,108
3,-17,1195,106
3,-15,1195,100
3,-15,1195,19
3,-14,1195,18
3,-12,1195,17
3,-12,1195,15
3,-11,1195,14
3,-10,1195,12
3,-9,1195,12
3,-7,1195,11
3,-7,1195,10
3,-6,1195,7
3,-5,1195,6
3,-3,1195,5
3,-3,1195,3
3,-1,1195,1
3,0,1195,0
3,0,1195,0
3,0,1195,0
3,1,1195,0
3,3,1195,1
3,3,1195,5
3,5,1195,6
3,6,1195,7
3,7,1195,7
3,7,1195,10
3,9,1195,11
3,10,1195,12
3,11,1195,14
3,12,1195,15
3,12,1195,17
3,14,1195,19
3,15,1195,20
3,15,1195,22
3,17,1195,24
3,18,1195,25
3,19,1195,28
3,20,1195,29
3,21,1195,30
3,22,1195,36
3,23,1195,38
3,24,1195,39
3,25,1195,43
3,25,1195,44
3,27,1195,45
3,28,1195,47
3,29,1195,48
3,30,1195,50
3,31,1195,53
3,31,1195,55
3,33,1195,56
3,34,1195,57
3,35,1195,58
3,36,1195,59
3,37,1195,61
3,38,1195,63
3,39,1195,63
3,40,1195,69
3,40,1195,70
3,42,1195,71
3,43,1195,75
3,44,1195,76
3,45,1195,77
3,46,1195,79
3,47,1195,80
3,48,1195,80
3,49,1195,83
3,50,1195,85
3,51,1195,86
3,51,1195,88
3,53,1195,92
3,54,1195,94
3,55,1195,98
3,56,1195,100
4,-47,1195,168
4,-46,1195,167
4,-45,1195,165
4,-44,1195,161
4,-43,1195,161
4,-42,1195,160
4,-40,1195,159
4,-40,1195,157
4,-39,1195,154
4,-38,1195,153
4,-37,1195,152
4,-36,1195,151
4,-35,1195,148
4,-34,1195,142
4,-33,1195,141
4,-31,1195,139
4,-31,1195,138
4,-30,1195,134
4,-29,1195,133
4,-28,1195,131
4,-27,1195,127
4,-25,1195,126
4,-25,1195,124
4,-24,1195,122
4,-23,1195,119
4,-22,1195,117
4,-21,1195,116
4,-20,1195,113
4,-19,1195,112
4,-18,1195,108
4,-17,1195,104
4,-15,1195,101
4,-15,1195,19
4,-14,1195,18
4,-12,1195,17
4,-12,1195,15
4,-11,1195,14
4,-10,1195,12
4,-9,1195,12
4,-7,1195,11
4,-7,1195,10
4,-6,1195,7
4,-5,1195,6
4,-3,1195,5
4,-3,1195,3
4,-1,1195,1
4,0,1195,0
4,0,1195,0
4,0,1195,0
4,1,1195,0
4,3,1195,1
4,3,1195,5
4,5,1195,6
4,6,1195,7
4,7,1195,7
4,7,1195,10
4,9,1195,11
4,10,1195,12
4,11,1195,14
4,12,1195,15
4,12,1195,17
4,14,1195,19
4,15,1195,20
4,15,1195,22
4,17,1195,24
4,18,1195,25
4,19,1195,28
4,20,1195,29
4,21,1195,30
4,22,1195,36
4,23,1195,38
4,24,1195,39
4,25,1195,43
4,25,1195,44
4,27,1195,45
4,28,1195,47
4,29,1195,48
4,30,1195,50
4,31,1195,53
4,31,1195,55
4,33,1195,56
4,34,1195,57
4,35,1195,58
4,36,1195,59
4,37,1195,61
4,38,1195,63
4,39,1195,63
4,40,1195,69
4,40,1195,70
4,42,1195,71
4,43,1195,75
4,44,1195,76
4,45,1195,77
4,46,1195,79
4,47,1195,80
4,48,1195,80
4,49,1195,83
4,50,1195,85
4,51,1195,86
4,51,1195,88
4,53,1195,92
4,54,1195,94
4,55,1195,98
4,56,1195,100
5,-47,1195,168
5,-46,1195,167
5,-45,1195,165
5,-44,1195,163
5,-43,1195,161
5,-42,1195,159
5,-40,1195,151
5,-40,1195,149
5,-39,1195,148
5,-38,1195,140
5,-37,1195,138
5,-36,1195,137
5,-35,1195,136
5,-34,1195,135
5,-33,1195,134
5,-31,1195,133
5,-31,1195,132
5,-30,1195,130
5,-29,1195,129
5,-28,1195,127
5,-27,1195,127
5,-25,1195,126
5,-25,1195,125
5,-24,1195,122
5,-23,1195,121
5,-22,1195,119
5,-21,1195,118
5,-20,1195,116
5,-19,1195,115
5,-18,1195,111
5,-17,1195,110
5,-15,1195,102
5,-15,1195,19
5,-14,1195,18
5,-12,1195,17
5,-12,1195,15
5,-11,1195,14
5,-10,1195,12
5,-9,1195,12
5,-7,1195,11
5,-7,1195,10
5,-6,1195,7
5,-5,1195,6
5,-3,1195,5
5,-3,1195,3
5,-1,1195,1
5,0,1195,0
5,0,1195,0
5,0,1195,0
5,1,1195,0
5,3,1195,1
5,3,1195,5
5,5,1195,6
5,6,1195,7
5,7,1195,7
5,7,1195,10
5,9,1195,11
5,10,1195,12
5,11,1195,14
5,12,1195,15
5,12,1195,17
5,14,1195,19
5,15,1195,20
5,15,1195,22
5,17,1195,24
5,18,1195,25
5,19,1195,28
5,20,1195,29
5,21,1195,30
5,22,1195,36
5,23,1195,38
5,24,1195,39
5,25,1195,43
5,25,1195,44
5,27,1195,45
5,28,1195,47
5,29,1195,48
5,30,1195,50
5,31,1195,53
5,31,1195,55
5,33,1195,56
5,34,1195,57
5,35,1195,58
5,36,1195,59
5,37,1195,61
5,38,1195,63
5,39,1195,63
5,40,1195,69
5,40,1195,70
5,42,1195,71
5,43,1195,75
5,44,1195,76
5,45,1195,77
5,46,1195,79
5,47,1195,80
5,48,1195,80
5,49,1195,83
5,50,1195,85
5,51,1195,86
5,51,1195,88
5,53,1195,92
5,54,1195,94
5,55,1195,98
5,56,1195,100
6,-47,1195,168
6,-46,1195,167
6,-45,1195,166
6,-44,1195,165
6,-43,1195,161
6,-42,1195,160
6,-40,1195,159
6,-40,1195,156
6,-39,1195,154
6,-38,1195,148
6,-37,1195,147
6,-36,1195,146
6,-35,1195,145
6,-34,1195,144
6,-33,1195,142
6,-31,1195,140
6,-31,1195,139
6,-30,1195,138
6,-29,1195,137
6,-28,1195,132
6,-27,1195,131
6,-25,1195,129
6,-25,1195,127
6,-24,1195,124
6,-23,1195,122
6,-22,1195,120
6,-21,1195,119
6,-20,1195,117
6,-19,1195,111
6,-18,1195,110
6,-17,1195,104
6,-15,1195,103
6,-15,1195,19
6,-14,1195,18
6,-12,1195,17
6,-12,1195,15
6,-11,1195,14
6,-10,1195,12
6,-9,1195,12
6,-7,1195,11
6,-7,1195,10
6,-6,1195,7
6,-5,1195,6
6,-3,1195,5
6,-3,1195,3
6,-1,1195,1
6,0,1195,0
6,0,1195,0
6,0,1195,0
6,1,1195,0
6,3,1195,1
6,3,1195,5
6,5,1195,6
6,6,1195,7
6,7,1195,7
6,7,1195,10
6,9,1195,11
6,10,1195,12
6,11,1195,14
6,12,1195,15
6,12,1195,17
6,14,1195,19
6,15,1195,20
6,15,1195,22
6,17,1195,24
6,18,1195,25
6,19,1195,28
6,20,1195,29
6,21,1195,30
6,22,1195,36
6,23,1195,38
6,24,1195,39
6,25,1195,43
6,25,1195,44
6,27,1195,45
6,28,1195,47
6,29,1195,48
6,30,1195,50
6,31,1195,53
6,31,1195,55
6,33,1195,56
6,34,1195,57
6,35,1195,58
6,36,1195,59
6,37,1195,61
6,38,1195,63
6,39,1195,63
6,40,1195,69
6,40,1195,70
6,42,1195,71
6,43,1195,75
6,44,1195,76
6,45,1195,77
6,46,1195,79
6,47,1195,80
6,48,1195,80
6,49,1195,83
6,50,1195,85
6,51,1195,86
6,51,1195,88
6,53,1195,92
6,54,1195,94
6,55,1195,98
6,56,1195,100
7,-47,1195,161
7,-46,1195,161
7,-45,1195,160
7,-44,1195,159
7,-43,1195,156
7,-42,1195,154
7,-40,1195,153
7,-40,1195,152
7,-39,1195,151
7,-38,1195,150
7,-37,1195,149
7,-36,1195,148
7,-35,1195,146
7,-34,1195,143
7,-33,1195,142
7,-31,1195,140
7,-31,1195,139
7,-30,1195,135
7,-29,1195,132
7,-28,1195,131
7,-27,1195,130
7,-25,1195,129
7,-25,1195,127
7,-24,1195,124
7,-23,1195,121
7,-22,1195,119
7,-21,1195,116
7,-20,1195,115
7,-19,1195,114
7,-18,1195,113
7,-17,1195,112
7,-15,1195,106
7,-15,1195,19
7,-14,1195,18
7,-12,1195,17
7,-12,1195,15
7,-11,1195,14
7,-10,1195,12
7,-9,1195,12
7,-7,1195,11
7,-7,1195,10
7,-6,1195,7
7,-5,1195,6
7,-3,1195,5
7,-3,1195,3
7,-1,1195,1
7,0,1195,0
7,0,1195,0
7,0,1195,0
7,1,1195,0
7,3,1195,1
7,3,1195,5
7,5,1195,6
7,6,1195,7
7,7,1195,7
7,7,1195,10
7,9,1195,11
7,10,1195,12
7,11,1195,14
7,12,1195,15
7,12,1195,17
7,14,1195,19
7,15,1195,20
7,15,1195,22
7,17,1195,24
7,18,1195,25
7,19,1195,28
7,20,1195,29
7,21,1195,30
7,22,1195,36
7,23,1195,38
7,24,1195,39
7,25,1195,43
7,25,1195,44
7,27,1195,45
7,28,1195,47
7,29,1195,48
7,30,1195,50
7,31,1195,53
7,31,1195,55
7,33,1195,56
7,34,1195,57
7,35,1195,58
7,36,1195,59
7,37,1195,61
7,38,1195,63
7,39,1195,63
7,40,1195,69
7,40,1195,70
7,42,1195,71
7,43,1195,75
7,44,1195,76
7,45,1195,77
7,46,1195,79
7,47,1195,80
7,48,1195,80
7,49,1195,83
7,50,1195,85
7,51,1195,86
7,51,1195,88
7,53,1195,92
7,54,1195,94
7,55,1195,98
7,56,1195,100
8,-47,1195,158
8,-46,1195,157
8,-45,1195,156
8,-44,1195,151
8,-43,1195,150
8,-42,1195,149
8,-40,1195,147
8,-40,1195,146
8,-39,1195,143
8,-38,1195,142
8,-37,1195,141
8,-36,1195,139
8,-35,1195,138
8,-34,1195,137
8,-33,1195,136
8,-31,1195,134
8,-31,1195,133
8,-30,1195,130
8,-29,1195,129
8,-28,1195,127
8,-27,1195,124
8,-25,1195,122
8,-25,1195,121
8,-24,1195,118
8,-23,1195,117
8,-22,1195,114
8,-21,1195,113
8,-20,1195,111
8,-19,1195,110
8,-18,1195,108
8,-17,1195,106
8,-15,1195,101
8,-15,1195,19
8,-14,1195,18
8,-12,1195,17
8,-12,1195,15
8,-11,1195,14
8,-10,1195,12
8,-9,1195,12
8,-7,1195,11
8,-7,1195,10
8,-6,1195,7
8,-5,1195,6
8,-3,1195,5
8,-3,1195,3
8,-1,1195,1
8,0,1195,0
8,0,1195,0
8,0,1195,0
8,1,1195,0
8,3,1195,1
8,3,1195,5
8,5,1195,6
8,6,1195,7
8,7,1195,7
8,7,1195,10
8,9,1195,11
8,10,1195,12
8,11,1195,14
8,12,1195,15
8,12,1195,17
8,14,1195,19
8,15,1195,20
8,15,1195,22
8,17,1195,24
8,18,1195,25
8,19,1195,28
8,20,1195,29
8,21,1195,30
8,22,1195,36
8,23,1195,38
8,24,1195,39
8,25,1195,43
8,25,1195,44
8,27,1195,45
8,28,1195,47
8,29,1195,48
8,30,1195,50
8,31,1195,53
8,31,1195,55
8,33,1195,56
8,34,1195,57
8,35,1195,58
8,36,1195,59
8,37,1195,61
8,38,1195,63
8,39,1195,63
8,40,1195,69
8,40,1195,70
8,42,1195,71
8,43,1195,75
8,44,1195,76
8,45,1195,77
8,46,1195,79
8,47,1195,80
8,48,1195,80
8,49,1195,83
8,50,1195,85
8,51,1195,86
8,51,1195,88
8,53,1195,92
8,54,1195,94
8,55,1195,98
8,56,1195,100
9,-47,1195,168
9,-46,1195,167
9,-45,1195,163
9,-44,1195,161
9,-43,1195,160
9,-42,1195,157
9,-40,1195,156
9,-40,1195,155
9,-39,1195,154
9,-38,1195,152
9,-37,1195,151
9,-36,1195,149
9,-35,1195,148
9,-34,1195,147
9,-33,1195,144
9,-31,1195,143
9,-31,1195,141
9,-30,1195,140
9,-29,1195,138
9,-28,1195,133
9,-27,1195,131
9,-25,1195,130
9,-25,1195,126
9,-24,1195,120
9,-23,1195,119
9,-22,1195,118
9,-21,1195,114
9,-20,1195,113
9,-19,1195,112
9,-18,1195,110
9,-17,1195,106
9,-15,1195,100
9,-15,1195,19
9,-14,1195,18
9,-12,1195,17
9,-12,1195,15
9,-11,1195,14
9,-10,1195,12
9,-9,1195,12
9,-7,1195,11
9,-7,1195,10
9,-6,1195,7
9,-5,1195,6
9,-3,1195,5
9,-3,1195,3
9,-1,1195,1
9,0,1195,0
9,0,1195,0
9,0,1195,0
9,1,1195,0
9,3,1195,1
9,3,1195,5
9,5,1195,6
9,6,1195,7
9,7,1195,7
9,7,1195,10
9,9,1195,11
9,10,1195,12
9,11,1195,14
9,12,1195,15
9,12,1195,17
9,14,1195,19
9,15,1195,20
9,15,1195,22
9,17,1195,24
9,18,1195,25
9,19,1195,28
9,20,1195,29
9,21,1195,30
9,22,1195,36
9,23,1195,38
9,24,1195,39
9,25,1195,43
9,25,1195,44
9,27,1195,45
9,28,1195,47
9,29,1195,48
9,30,1195,50
9,31,1195,53
9,31,1195,55
9,33,1195,56
9,34,1195,57
9,35,1195,58
9,36,1195,59
9,37,1195,61
9,38,1195,63
9,39,1195,63
9,40,1195,69
9,40,1195,70
9,42,1195,71
9,43,1195,75
9,44,1195,76
9,45,1195,77
9,46,1195,79
9,47,1195,80
9,48,1195,80
9,49,1195,83
9,50,1195,85
9,51,1195,86
9,51,1195,88
9,53,1195,92
9,54,1195,94
9,55,1195,98
9,56,1195,99
9,57,1195,100
10,-47,1195,172
10,-46,1195,171
10,-45,1195,167
10,-44,1195,166
10,-43,1195,163
10,-42,1195,161
10,-40,1195,160
10,-40,1195,158
10,-39,1195,154
10,-38,1195,152
10,-37,1195,151
10,-36,1195,149
10,-35,1195,148
10,-34,1195,147
10,-33,1195,144
10,-31,1195,140
10,-31,1195,139
10,-30,1195,136
10,-29,1195,135
10,-28,1195,134
10,-27,1195,127
10,-25,1195,126
10,-25,1195,122
10,-24,1195,121
10,-23,1195,120
10,-22,1195,118
10,-21,1195,114
10,-20,1195,113
10,-19,1195,112
10,-18,1195,108
10,-17,1195,107
10,-15,1195,100
10,-15,1195,19
10,-14,1195,18
10,-12,1195,17
10,-12,1195,15
10,-11,1195,14
10,-10,1195,12
10,-9,1195,12
10,-7,1195,11
10,-7,1195,10
10,-6,1195,7
10,-5,1195,6
10,-3,1195,5
10,-3,1195,3
10,-1,1195,1
10,0,1195,0
10,0,1195,0
10,0,1195,0
10,1,1195,0
10,3,1195,1
10,3,1195,5
10,5,1195,6
10,6,1195,7
10,7,1195,7
10,7,1195,10
10,9,1195,11
10,10,1195,12
10,11,1195,14
10,12,1195,15
10,12,1195,17
10,14,1195,19
10,15,1195,20
10,15,1195,22
10,17,1195,24
10,18,1195,25
10,19,1195,28
10,20,1195,29
10,21,1195,30
10,22,1195,36
10,23,1195,38
10,24,1195,39
10,25,1195,43
10,25,1195,44
10,27,1195,45
10,28,1195,47
10,29,1195,48
10,30,1195,50
10,31,1195,53
10,31,1195,55
10,33,1195,56
10,34,1195,57
10,35,1195,58
10,36,1195,59
10,37,1195,61
10,38,1195,63
10,39,1195,63
10,40,1195,69
10,40,1195,70
10,42,1195,71
10,43,1195,75
10,44,1195,76
10,45,1195,77
10,46,1195,79
10,47,1195,80
10,48,1195,80
10,49,1195,83
10,50,1195,85
10,51,1195,86
10,51,1195,88
10,53,1195,92
10,54,1195,94
10,55,1195,98
10,56,1195,99
10,57,1195,100
11,-47,1195,169
11,-46,1195,168
11,-45,1195,165
11,-44,1195,158
11,-43,1195,157
11,-42,1195,156
11,-40,1195,155
11,-40,1195,151
11,-39,1195,150
11,-38,1195,149
11,-37,1195,148
11,-36,1195,146
11,-35,1195,145
11,-34,1195,143
11,-33,1195,142
11,-31,1195,141
11,-31,1195,138
11,-30,1195,137
11,-29,1195,129
11,-28,1195,127
11,-27,1195,127
11,-25,1195,125
11,-25,1195,124
11,-24,1195,120
11,-23,1195,116
11,-22,1195,115
11,-21,1195,114
11,-20,1195,111
11,-19,1195,110
11,-18,1195,108
11,-17,1195,106
11,-15,1195,103
11,-15,1195,19
11,-14,1195,18
11,-12,1195,17
11,-12,1195,15
11,-11,1195,14
11,-10,1195,12
11,-9,1195,12
11,-7,1195,11
11,-7,1195,10
11,-6,1195,7
11,-5,1195,6
11,-3,1195,5
11,-3,1195,3
11,-1,1195,1
11,0,1195,0
11,0,1195,0
11,0,1195,0
11,1,1195,0
11,3,1195,1
11,3,1195,5
11,5,1195,6
11,6,1195,7
11,7,1195,7
11,7,1195,10
11,9,1195,11
11,10,1195,12
11,11,1195,14
11,12,1195,15
11,12,1195,17
11,14,1195,19
11,15,1195,20
11,15,1195,22
11,17,1195,24
11,18,1195,25
11,19,1195,28
11,20,1195,29
11,21,1195,30
11,22,1195,36
11,23,1195,38
11,24,1195,39
11,25,1195,43
11,25,1195,44
11,27,1195,45
11,28,1195,47
11,29,1195,48
11,30,1195,50
11,31,1195,53
11,31,1195,55
11,33,1195,56
11,34,1195,57
11,35,1195,58
11,36,1195,59
11,37,1195,61
11,38,1195,63
11,39,1195,63
11,40,1195,69
11,40,1195,70
11,42,1195,71
11,43,1195,75
11,44,1195,76
11,45,1195,77
11,46,1195,79
11,47,1195,80
11,48,1195,80
11,49,1195,83
11,50,1195,85
11,51,1195,86
11,51,1195,88
11,53,1195,92
11,54,1195,94
11,55,1195,98
11,56,1195,99
11,57,1195,100
12,-47,1195,154
12,-46,1195,153
12,-45,1195,150
12,-44,1195,149
12,-43,1195,148
12,-42,1195,147
12,-40,1195,146
12,-40,1195,145
12,-39,1195,143
12,-38,1195,142
12,-37,1195,139
12,-36,1195,138
12,-35,1195,136
12,-34,1195,135
12,-33,1195,133
12,-31,1195,131
12,-31,1195,130
12,-30,1195,129
12,-29,1195,126
12,-28,1195,125
12,-27,1195,124
12,-25,1195,122
12,-25,1195,121
12,-24,1195,120
12,-23,1195,119
12,-22,1195,116
12,-21,1195,115
12,-20,1195,114
12,-19,1195,113
12,-18,1195,111
12,-17,1195,108
12,-15,1195,103
12,-15,1195,25
12,-14,1195,21
12,-12,1195,20
12,-12,1195,18
12,-11,1195,15
12,-10,1195,12
12,-9,1195,11
12,-7,1195,9
12,-7,1195,6
12,-6,1195,5
12,-5,1195,3
12,-3,1195,3
12,-3,1195,1
12,-1,1195,0
12,0,1195,0
12,0,1195,0
12,0,1195,0
12,1,1195,0
12,3,1195,3
12,3,1195,5
12,5,1195,6
12,6,1195,7
12,7,1195,7
12,7,1195,10
12,9,1195,14
12,10,1195,15
12,11,1195,19
12,12,1195,21
12,12,1195,22
12,14,1195,24
12,15,1195,25
12,15,1195,25
12,17,1195,27
12,18,1195,28
12,19,1195,29
12,20,1195,31
12,21,1195,31
12,22,1195,33
12,23,1195,34
12,24,1195,37
12,25,1195,39
12,25,1195,40
12,27,1195,42
12,28,1195,44
12,29,1195,46
12,30,1195,51
12,31,1195,53
12,31,1195,54
12,33,1195,56
12,34,1195,57
12,35,1195,60
12,36,1195,62
12,37,1195,63
12,38,1195,65
12,39,1195,66
12,40,1195,70
12,40,1195,73
12,42,1195,74
12,43,1195,75
12,44,1195,76
12,45,1195,77
12,46,1195,78
12,47,1195,79
12,48,1195,80
12,49,1195,80
12,50,1195,81
12,51,1195,83
12,51,1195,86
12,53,1195,87
12,54,1195,88
12,55,1195,92
12,56,1195,93
12,57,1195,94
12,58,1195,98
12,59,1195,100
13,-47,1195,166
13,-46,1195,165
13,-45,1195,163
13,-44,1195,161
13,-43,1195,161
13,-42,1195,159
13,-40,1195,157
13,-40,1195,155
13,-39,1195,153
13,-38,1195,151
13,-37,1195,148
13,-36,1195,147
13,-35,1195,145
13,-34,1195,142
13,-33,1195,141
13,-31,1195,139
13,-31,1195,136
13,-30,1195,135
13,-29,1195,132
13,-28,1195,127
13,-27,1195,125
13,-25,1195,124
13,-25,1195,121
13,-24,1195,119
13,-23,1195,118
13,-22,1195,117
13,-21,1195,115
13,-20,1195,114
13,-19,1195,112
13,-18,1195,108
13,-17,1195,107
13,-15,1195,100
13,-15,1195,19
13,-14,1195,18
13,-12,1195,17
13,-12,1195,15
13,-11,1195,14
13,-10,1195,12
13,-9,1195,12
13,-7,1195,11
13,-7,1195,10
13,-6,1195,7
13,-5,1195,6
13,-3,1195,5
13,-3,1195,3
13,-1,1195,1
13,0,1195,0
13,0,1195,0
13,0,1195,0
13,1,1195,0
13,3,1195,1
13,3,1195,5
13,5,1195,6
13,6,1195,7
13,7,1195,7
13,7,1195,10
13,9,1195,11
13,10,1195,12
13,11,1195,14
13,12,1195,15
13,12,1195,17
13,14,1195,19
13,15,1195,20
13,15,1195,22
13,17,1195,24
13,18,1195,25
13,19,1195,28
13,20,1195,29
13,21,1195,30
13,22,1195,36
13,23,1195,38
13,24,1195,39
13,25,1195,43
13,25,1195,44
13,27,1195,45
13,28,1195,47
13,29,1195,48
13,30,1195,50
13,31,1195,53
13,31,1195,55
13,33,1195,56
13,34,1195,57
13,35,1195,58
13,36,1195,59
13,37,1195,61
13,38,1195,63
13,39,1195,63
13,40,1195,69
13,40,1195,70
13,42,1195,71
13,43,1195,75
13,44,1195,76
13,45,1195,77
13,46,1195,79
13,47,1195,80
13,48,1195,80
13,49,1195,83
13,50,1195,85
13,51,1195,86
13,51,1195,88
13,53,1195,92
13,54,1195,94
13,55,1195,98
13,56,1195,99
13,57,1195,100
14,-47,1195,167
14,-46,1195,166
14,-45,1195,161
14,-44,1195,161
14,-43,1195,159
14,-42,1195,158
14,-40,1195,156
14,-40,1195,151
14,-39,1195,149
14,-38,1195,148
14,-37,1195,147
