Repeat ID,Mutation ID,Length Of Exact Repeat,Length Of Approx Repeat
2,17,768,26
2,18,768,27
2,19,768,31
2,20,768,38
2,21,768,39
2,22,768,40
2,23,768,43
2,24,768,44
2,25,768,50
2,26,768,54
2,27,768,57
2,28,768,59
2,29,768,60
2,30,768,61
2,31,768,62
3,-31,875,49
3,-30,875,48
3,-28,875,46
3,-28,875,44
3,-27,875,43
3,-26,875,42
3,-25,875,40
3,-24,875,39
3,-23,875,37
3,-22,875,34
3,-21,875,33
3,-20,875,31
3,-19,875,28
3,-18,875,28
3,-17,875,27
3,-16,875,25
3,-15,875,22
3,-14,875,20
3,-13,875,19
3,-12,875,18
3,-11,875,13
3,-10,875,12
3,-9,875,11
3,-8,875,10
3,-7,875,9
3,-6,875,8
3,-5,875,6
3,-4,875,5
3,-3,875,4
3,-2,875,3
3,-1,875,2
3,0,875,0
3,1,875,0
3,2,875,27
3,3,875,314
3,4,875,315
3,5,875,316
3,6,875,317
3,7,875,319
3,8,875,320
3,9,875,322
3,10,875,323
3,11,875,324
3,12,875,325
3,13,875,326
3,14,875,327
3,15,875,328
3,16,875,331
3,17,875,332
3,18,875,334
3,19,875,336
3,20,875,337
3,21,875,338
3,22,875,339
3,23,875,340
3,24,875,341
3,25,875,345
3,26,875,346
3,27,875,347
3,28,875,348
3,28,875,349
3,30,875,350
3,31,875,352
3,32,875,353
3,33,875,355
4,-31,876,49
4,-30,876,48
4,-29,876,47
4,-28,876,46
4,-27,876,45
4,-26,876,43
4,-25,876,41
4,-24,876,40
4,-23,876,39
4,-22,876,37
4,-21,876,35
4,-20,876,34
4,-19,876,33
4,-18,876,32
4,-17,876,31
4,-16,876,30
4,-15,876,25
4,-14,876,24
4,-13,876,22
4,-12,876,20
4,-11,876,19
4,-10,876,15
4,-9,876,14
4,-8,876,13
4,-7,876,12
4,-6,876,11
4,-5,876,10
4,-4,876,7
4,-3,876,5
4,-2,876,4
4,-1,876,2
4,0,876,0
4,1,876,0
4,2,876,314
4,3,876,315
4,4,876,316
4,5,876,317
4,6,876,319
4,7,876,320
4,8,876,322
4,9,876,323
4,10,876,324
4,11,876,325
4,12,876,326
4,13,876,327
4,14,876,328
4,15,876,331
4,16,876,332
4,17,876,334
4,18,876,336
4,19,876,337
4,20,876,338
4,21,876,339
4,22,876,340
4,23,876,341
4,24,876,345
4,25,876,346
4,26,876,347
4,27,876,348
4,28,876,349
4,29,876,350
4,30,876,352
4,31,876,353
4,32,876,355
5,-31,875,49
5,-30,875,48
5,-28,875,47
5,-28,875,45
5,-27,875,44
5,-26,875,40
5,-25,875,39
5,-24,875,38
5,-23,875,37
5,-22,875,35
5,-21,875,34
5,-20,875,33
5,-19,875,31
5,-18,875,28
5,-17,875,27
5,-16,875,26
5,-15,875,25
5,-14,875,24
5,-13,875,21
5,-12,875,20
5,-11,875,19
5,-10,875,17
5,-9,875,15
5,-8,875,14
5,-7,875,12
5,-6,875,11
5,-5,875,8
5,-4,875,6
5,-3,875,3
5,-2,875,2
5,-1,875,1
5,0,875,0
5,1,875,0
5,2,875,314
5,3,875,315
5,4,875,316
5,5,875,317
5,6,875,319
5,7,875,320
5,8,875,322
5,9,875,324
5,10,875,326
5,11,875,330
5,12,875,332
5,13,875,334
5,14,875,337
5,15,875,338
5,16,875,340
5,17,875,341
5,18,875,345
5,19,875,346
5,20,875,347
5,21,875,348
5,22,875,350
5,23,875,351
5,24,875,353
5,25,875,354
5,26,875,359
5,27,875,360
5,28,875,362
5,28,875,365
5,30,875,366
5,31,875,367
5,32,875,369
6,-31,884,61
6,-29,884,59
6,-29,884,57
6,-28,884,55
6,-27,884,54
6,-26,884,49
6,-25,884,47
6,-24,884,45
6,-23,884,44
6,-22,884,40
6,-21,884,37
6,-20,884,36
6,-19,884,33
6,-18,884,32
6,-17,884,29
6,-16,884,28
6,-14,884,27
6,-14,884,26
6,-13,884,24
6,-12,884,22
6,-11,884,19
6,-10,884,17
6,-9,884,16
6,-8,884,14
6,-7,884,12
6,-6,884,9
6,-5,884,8
6,-4,884,6
6,-3,884,4
6,-2,884,3
6,-1,884,2
6,0,884,0
6,1,884,0
6,2,884,168
6,3,884,189
6,4,884,230
6,5,884,283
6,6,884,284
6,7,884,287
6,8,884,288
6,9,884,289
6,10,884,292
6,11,884,293
6,12,884,297
6,13,884,298
6,14,884,299
6,14,884,301
6,16,884,305
6,17,884,307
6,18,884,310
6,19,884,312
6,20,884,319
6,21,884,324
6,22,884,325
6,23,884,326
6,24,884,327
6,25,884,328
6,26,884,336
6,27,884,338
6,28,884,339
6,29,884,340
6,29,884,350
6,31,884,351
6,32,884,353
6,33,884,355
6,34,884,360
6,35,884,361
7,-31,1250,55
7,-30,1250,54
7,-28,1250,50
7,-28,1250,47
7,-27,1250,46
7,-26,1250,45
7,-25,1250,44
7,-23,1250,43
7,-23,1250,42
7,-22,1250,39
7,-21,1250,37
7,-20,1250,36
7,-19,1250,35
7,-18,1250,33
7,-17,1250,28
7,-16,1250,28
7,-15,1250,26
7,-14,1250,21
7,-13,1250,18
7,-11,1250,16
7,-11,1250,15
7,-10,1250,14
7,-9,1250,10
7,-8,1250,9
7,-7,1250,8
7,-5,1250,7
7,-5,1250,5
7,-4,1250,5
7,-2,1250,2
7,-2,1250,1
7,-1,1250,0
7,0,1250,0
7,1,1250,0
7,2,1250,1
7,2,1250,2
7,4,1250,2
7,5,1250,4
7,5,1250,5
7,7,1250,5
7,8,1250,7
7,9,1250,11
7,10,1250,13
7,11,1250,16
7,11,1250,18
7,13,1250,19
7,14,1250,21
7,15,1250,22
7,16,1250,23
7,17,1250,23
7,18,1250,25
7,19,1250,26
7,20,1250,27
7,21,1250,28
7,22,1250,31
7,23,1250,33
7,23,1250,35
7,25,1250,37
7,26,1250,38
7,27,1250,39
7,28,1250,41
7,28,1250,43
7,30,1250,44
7,31,1250,45
8,-33,908,393
8,-32,908,392
8,-31,908,391
8,-30,908,387
8,-29,908,385
8,-28,908,380
8,-27,908,379
8,-26,908,377
8,-25,908,376
8,-24,908,375
8,-23,908,373
8,-22,908,371
8,-21,908,370
8,-20,908,367
8,-19,908,366
8,-18,908,365
8,-17,908,364
8,-16,908,361
8,-15,908,360
8,-14,908,359
8,-13,908,357
8,-12,908,356
8,-11,908,355
8,-10,908,352
8,-9,908,351
8,-8,908,350
8,-7,908,349
8,-6,908,348
8,-5,908,346
8,-4,908,345
8,-3,908,344
8,-2,908,342
8,-1,908,5
8,0,908,0
8,1,908,0
8,2,908,4
8,3,908,5
8,4,908,6
8,5,908,8
8,6,908,12
8,7,908,13
8,8,908,14
8,9,908,16
8,10,908,17
8,11,908,18
8,12,908,21
8,13,908,22
8,14,908,24
8,15,908,28
8,16,908,29
8,17,908,32
8,18,908,33
8,19,908,34
8,20,908,35
8,21,908,36
8,22,908,38
8,23,908,39
8,24,908,42
8,25,908,43
8,26,908,45
8,27,908,46
8,28,908,48
8,29,908,49
8,30,908,50
8,31,908,51
9,-34,908,393
9,-33,908,392
9,-32,908,391
9,-31,908,387
9,-30,908,385
9,-29,908,380
9,-28,908,379
9,-27,908,377
9,-26,908,376
9,-25,908,375
9,-24,908,373
9,-23,908,371
9,-22,908,370
9,-21,908,367
9,-20,908,366
9,-19,908,365
9,-18,908,364
9,-17,908,361
9,-16,908,360
9,-15,908,359
9,-14,908,357
9,-13,908,356
9,-12,908,355
9,-11,908,352
9,-10,908,351
9,-9,908,350
9,-8,908,349
9,-7,908,348
9,-6,908,346
9,-5,908,345
9,-4,908,344
9,-3,908,342
9,-2,908,68
9,-1,908,5
9,0,908,0
9,1,908,0
9,2,908,4
9,3,908,5
9,4,908,6
9,5,908,8
9,6,908,12
9,7,908,13
9,8,908,14
9,9,908,17
9,10,908,18
9,11,908,21
9,12,908,28
9,13,908,29
9,14,908,31
9,15,908,33
9,16,908,34
9,17,908,35
9,18,908,36
9,19,908,38
9,20,908,39
9,21,908,41
9,22,908,42
9,23,908,43
9,24,908,44
9,25,908,45
9,26,908,46
9,27,908,47
9,28,908,48
9,29,908,49
9,30,908,51
9,31,908,52
10,-33,909,393
10,-32,909,392
10,-31,909,391
10,-29,909,387
10,-29,909,385
10,-28,909,380
10,-27,909,379
10,-26,909,377
10,-25,909,376
10,-24,909,375
10,-23,909,373
10,-22,909,371
10,-21,909,370
10,-20,909,367
10,-19,909,366
10,-18,909,365
10,-17,909,364
10,-16,909,361
10,-14,909,360
10,-14,909,359
10,-13,909,357
10,-12,909,356
10,-11,909,355
10,-10,909,352
10,-9,909,351
10,-8,909,350
10,-7,909,349
10,-6,909,348
10,-5,909,346
10,-4,909,345
10,-3,909,344
10,-2,909,342
10,-1,909,5
10,0,909,0
10,1,909,0
10,2,909,1
10,3,909,2
10,4,909,3
10,5,909,7
10,6,909,8
10,7,909,11
10,8,909,12
10,9,909,16
10,10,909,17
10,11,909,21
10,12,909,23
10,13,909,27
10,14,909,28
10,14,909,36
10,16,909,38
10,17,909,41
10,18,909,45
10,19,909,46
10,20,909,47
10,21,909,50
10,22,909,52
10,23,909,53
10,24,909,56
10,25,909,56
10,26,909,58
10,27,909,59
10,28,909,59
10,29,909,62
10,29,909,63
10,31,909,68
11,-33,908,393
11,-32,908,392
11,-31,908,391
11,-30,908,387
11,-29,908,385
11,-28,908,380
11,-27,908,379
11,-26,908,377
11,-25,908,376
11,-24,908,375
11,-23,908,373
11,-22,908,371
11,-21,908,370
11,-20,908,367
11,-19,908,366
11,-18,908,365
11,-17,908,364
11,-16,908,361
11,-15,908,360
11,-14,908,359
11,-13,908,357
11,-12,908,356
11,-11,908,355
11,-10,908,352
11,-9,908,351
11,-8,908,350
11,-7,908,349
11,-6,908,348
11,-5,908,346
11,-4,908,345
11,-3,908,344
11,-2,908,342
11,-1,908,5
11,0,908,0
11,1,908,0
11,2,908,7
11,3,908,8
11,4,908,29
11,5,908,30
11,6,908,39
11,7,908,40
11,8,908,41
11,9,908,43
11,10,908,44
11,11,908,45
11,12,908,46
11,13,908,48
11,14,908,50
11,15,908,51
11,16,908,52
11,17,908,53
11,18,908,54
11,19,908,55
11,20,908,56
11,21,908,57
11,22,908,60
11,23,908,62
11,24,908,63
11,25,908,65
11,26,908,66
11,27,908,67
11,28,908,68
11,29,908,69
11,30,908,70
11,31,908,71
12,-31,1432,49
12,-29,1432,48
12,-29,1432,46
12,-28,1432,44
12,-27,1432,42
12,-26,1432,41
12,-25,1432,40
12,-24,1432,39
12,-23,1432,38
12,-22,1432,37
12,-21,1432,36
12,-20,1432,35
12,-19,1432,32
12,-18,1432,31
12,-17,1432,29
12,-16,1432,29
12,-14,1432,26
12,-14,1432,25
12,-13,1432,23
12,-12,1432,22
12,-11,1432,20
12,-10,1432,14
12,-9,1432,13
12,-8,1432,12
12,-7,1432,11
12,-6,1432,10
12,-5,1432,8
12,-4,1432,7
12,-3,1432,4
12,-2,1432,3
12,-1,1432,1
12,0,1432,0
12,1,1432,0
12,2,1432,1
12,3,1432,2
12,4,1432,3
12,5,1432,4
12,6,1432,5
12,7,1432,6
12,8,1432,8
12,9,1432,10
12,10,1432,12
12,11,1432,14
12,12,1432,16
12,13,1432,17
12,14,1432,18
12,14,1432,21
12,16,1432,22
12,17,1432,25
12,18,1432,27
12,19,1432,28
12,20,1432,29
12,21,1432,29
12,22,1432,31
12,23,1432,35
12,24,1432,36
12,25,1432,39
12,26,1432,40
12,27,1432,42
12,28,1432,43
12,29,1432,44
12,29,1432,45
12,31,1432,46
13,-30,1433,48
13,-30,1433,48
13,-29,1433,44
13,-28,1433,43
13,-27,1433,42
13,-26,1433,40
13,-25,1433,37
13,-24,1433,36
13,-23,1433,35
13,-22,1433,34
13,-21,1433,31
13,-20,1433,28
13,-19,1433,27
13,-18,1433,26
13,-17,1433,25
13,-15,1433,23
13,-15,1433,22
13,-14,1433,21
13,-13,1433,20
13,-12,1433,18
13,-11,1433,15
13,-10,1433,14
13,-9,1433,13
13,-7,1433,12
13,-7,1433,11
13,-6,1433,9
13,-5,1433,7
13,-3,1433,5
13,-3,1433,3
13,-1,1433,0
13,0,1433,0
13,0,1433,0
13,0,1433,0
13,1,1433,0
13,3,1433,1
13,3,1433,3
13,5,1433,3
13,6,1433,5
13,7,1433,6
13,7,1433,7
13,9,1433,10
13,10,1433,12
13,11,1433,14
13,12,1433,15
13,13,1433,17
13,14,1433,18
13,15,1433,20
13,15,1433,21
13,17,1433,22
13,18,1433,23
13,19,1433,24
13,20,1433,26
13,21,1433,27
13,22,1433,28
13,23,1433,29
13,24,1433,30
13,25,1433,30
13,26,1433,31
13,27,1433,39
13,28,1433,42
13,29,1433,43
13,30,1433,44
13,30,1433,45
14,-30,1433,52
14,-30,1433,50
14,-29,1433,48
14,-28,1433,47
14,-27,1433,44
14,-26,1433,43
14,-25,1433,42
14,-24,1433,39
14,-23,1433,38
14,-22,1433,36
14,-21,1433,35
14,-20,1433,34
14,-19,1433,33
14,-18,1433,31
14,-17,1433,30
14,-15,1433,28
14,-15,1433,26
14,-14,1433,25
14,-13,1433,24
14,-12,1433,22
14,-11,1433,21
14,-10,1433,20
14,-9,1433,19
14,-7,1433,17
14,-7,1433,15
14,-6,1433,9
14,-5,1433,7
14,-3,1433,5
14,-3,1433,3
14,-1,1433,0
14,0,1433,0
14,0,1433,0
14,0,1433,0
14,1,1433,1
14,3,1433,3
14,3,1433,3
14,5,1433,5
14,6,1433,7
14,7,1433,7
14,7,1433,9
14,9,1433,12
14,10,1433,14
14,11,1433,15
14,12,1433,17
14,13,1433,18
14,14,1433,19
14,15,1433,22
14,15,1433,23
14,17,1433,24
14,18,1433,26
14,19,1433,28
14,20,1433,29
14,21,1433,33
14,22,1433,34
14,23,1433,35
14,24,1433,36
14,25,1433,38
14,26,1433,39
14,27,1433,40
14,28,1433,41
14,29,1433,42
14,30,1433,44
14,30,1433,45
15,-31,1432,63
15,-29,1432,62
15,-29,1432,60
15,-28,1432,59
15,-27,1432,57
15,-26,1432,55
15,-25,1432,50
15,-24,1432,48
15,-23,1432,45
15,-22,1432,44
15,-21,1432,42
15,-20,1432,41
15,-19,1432,39
15,-18,1432,37
15,-17,1432,36
15,-16,1432,34
15,-14,1432,33
15,-14,1432,32
15,-13,1432,29
15,-12,1432,28
15,-11,1432,26
15,-10,1432,24
15,-9,1432,22
15,-8,1432,21
15,-7,1432,20
15,-6,1432,13
15,-5,1432,8
15,-4,1432,5
15,-3,1432,2
15,-2,1432,1
15,-1,1432,0
15,0,1432,0
15,1,1432,0
15,2,1432,1
15,3,1432,2
15,4,1432,3
15,5,1432,6
15,6,1432,7
15,7,1432,8
15,8,1432,9
15,9,1432,11
15,10,1432,12
15,11,1432,13
15,12,1432,14
15,13,1432,14
15,14,1432,16
15,14,1432,17
15,16,1432,18
15,17,1432,20
15,18,1432,23
15,19,1432,25
15,20,1432,27
15,21,1432,28
15,22,1432,29
15,23,1432,31
15,24,1432,32
15,25,1432,34
15,26,1432,35
15,27,1432,36
15,28,1432,37
15,29,1432,40
15,29,1432,43
15,31,1432,44
16,-39,1003,488
16,-38,1003,487
16,-37,1003,486
16,-36,1003,481
16,-35,1003,479
16,-34,1003,477
16,-33,1003,476
16,-31,1003,466
16,-31,1003,465
16,-30,1003,464
16,-29,1003,463
16,-28,1003,461
16,-27,1003,453
16,-26,1003,452
16,-25,1003,451
16,-24,1003,450
16,-23,1003,445
16,-22,1003,438
16,-21,1003,436
16,-20,1003,433
16,-19,1003,431
16,-18,1003,427
16,-17,1003,425
16,-15,1003,424
16,-15,1003,423
16,-14,1003,419
16,-13,1003,418
16,-12,1003,415
16,-11,1003,414
16,-10,1003,413
16,-9,1003,410
16,-7,1003,409
16,-7,1003,356
16,-6,1003,273
16,-5,1003,184
16,-3,1003,183
16,-3,1003,174
16,-1,1003,173
16,0,1003,170
16,0,1003,0
16,0,1003,0
16,1,1003,0
16,3,1003,1
16,3,1003,5
16,5,1003,6
16,6,1003,7
16,7,1003,9
16,7,1003,12
16,9,1003,13
16,10,1003,15
16,11,1003,15
16,12,1003,17
16,13,1003,18
16,14,1003,22
16,15,1003,23
16,15,1003,24
16,17,1003,25
16,18,1003,27
16,19,1003,28
16,20,1003,31
16,21,1003,34
16,22,1003,36
16,23,1003,38
16,24,1003,39
16,25,1003,40
16,26,1003,41
16,27,1003,42
16,28,1003,45
16,29,1003,46
16,30,1003,47
16,31,1003,50
17,-31,1432,60
17,-29,1432,59
17,-29,1432,59
17,-28,1432,54
17,-27,1432,53
17,-26,1432,50
17,-25,1432,48
17,-24,1432,46
17,-23,1432,42
17,-22,1432,41
17,-21,1432,39
17,-20,1432,38
17,-19,1432,37
17,-18,1432,36
17,-17,1432,34
17,-16,1432,33
17,-14,1432,31
17,-14,1432,29
17,-13,1432,28
17,-12,1432,27
17,-11,1432,26
17,-10,1432,16
17,-9,1432,14
17,-8,1432,11
17,-7,1432,10
17,-6,1432,8
17,-5,1432,6
17,-4,1432,4
17,-3,1432,3
17,-2,1432,1
17,-1,1432,0
17,0,1432,0
17,1,1432,0
17,2,1432,1
17,3,1432,2
17,4,1432,3
17,5,1432,4
17,6,1432,5
17,7,1432,6
17,8,1432,8
17,9,1432,10
17,10,1432,11
17,11,1432,14
17,12,1432,16
17,13,1432,17
17,14,1432,18
17,14,1432,20
17,16,1432,21
17,17,1432,22
17,18,1432,23
17,19,1432,24
17,20,1432,27
17,21,1432,29
17,22,1432,33
17,23,1432,35
17,24,1432,41
17,25,1432,44
17,26,1432,46
17,27,1432,47
17,28,1432,48
17,29,1432,49
17,29,1432,50
17,31,1432,52
18,-31,1434,56
18,-30,1434,55
18,-29,1434,54
18,-28,1434,53
18,-27,1434,51
18,-25,1434,50
18,-25,1434,49
18,-23,1434,47
18,-23,1434,46
18,-22,1434,40
18,-21,1434,39
18,-20,1434,36
18,-19,1434,35
18,-18,1434,34
18,-17,1434,33
18,-16,1434,32
18,-15,1434,30
18,-14,1434,27
18,-12,1434,23
18,-11,1434,23
18,-11,1434,22
18,-10,1434,21
18,-9,1434,20
18,-8,1434,19
18,-7,1434,18
18,-5,1434,17
18,-5,1434,15
18,-4,1434,12
18,-2,1434,7
18,-2,1434,5
18,-1,1434,0
18,0,1434,0
18,1,1434,0
18,2,1434,1
18,2,1434,7
18,4,1434,8
18,5,1434,16
18,5,1434,18
18,7,1434,19
18,8,1434,20
18,9,1434,21
18,10,1434,22
18,11,1434,25
18,11,1434,25
18,12,1434,28
18,14,1434,29
18,15,1434,31
18,16,1434,32
18,17,1434,35
18,18,1434,36
18,19,1434,39
18,20,1434,41
18,21,1434,42
18,22,1434,44
18,23,1434,45
18,23,1434,47
18,25,1434,49
18,25,1434,51
18,27,1434,54
18,28,1434,55
18,29,1434,56
18,30,1434,57
18,31,1434,58
19,-38,1003,531
19,-37,1003,530
19,-36,1003,528
19,-35,1003,526
19,-34,1003,525
19,-33,1003,523
19,-31,1003,520
19,-31,1003,519
19,-30,1003,518
19,-29,1003,517
19,-28,1003,516
19,-27,1003,515
19,-26,1003,510
19,-25,1003,508
19,-24,1003,507
19,-23,1003,505
19,-22,1003,504
19,-21,1003,502
19,-20,1003,501
19,-19,1003,499
19,-18,1003,498
19,-17,1003,496
19,-15,1003,495
19,-15,1003,493
19,-14,1003,492
19,-13,1003,491
19,-12,1003,490
19,-11,1003,488
19,-10,1003,485
19,-9,1003,484
19,-7,1003,483
19,-7,1003,461
19,-6,1003,428
19,-5,1003,273
19,-3,1003,187
19,-3,1003,183
19,-1,1003,174
19,0,1003,126
19,0,1003,0
19,0,1003,0
19,1,1003,0
19,3,1003,1
19,3,1003,5
19,5,1003,6
19,6,1003,7
19,7,1003,9
19,7,1003,12
19,9,1003,13
19,10,1003,15
19,11,1003,15
19,12,1003,17
19,13,1003,18
19,14,1003,22
19,15,1003,23
19,15,1003,24
19,17,1003,25
19,18,1003,27
19,19,1003,28
19,20,1003,31
19,21,1003,34
19,22,1003,36
19,23,1003,38
19,24,1003,39
19,25,1003,40
19,26,1003,41
19,27,1003,42
19,28,1003,45
19,29,1003,46
19,30,1003,47
19,31,1003,50
20,-37,1184,362
20,-36,1184,361
20,-35,1184,360
20,-34,1184,359
20,-33,1184,354
20,-32,1184,352
20,-31,1184,350
20,-30,1184,348
20,-29,1184,339
20,-28,1184,338
20,-27,1184,337
20,-26,1184,335
20,-25,1184,326
20,-24,1184,325
20,-23,1184,324
20,-22,1184,323
20,-21,1184,318
20,-20,1184,311
20,-19,1184,309
20,-18,1184,306
20,-17,1184,304
20,-16,1184,300
20,-15,1184,298
20,-14,1184,297
20,-13,1184,296
20,-12,1184,292
20,-11,1184,291
20,-10,1184,288
20,-9,1184,287
20,-8,1184,286
20,-7,1184,283
20,-6,1184,282
20,-5,1184,229
20,-4,1184,60
20,-3,1184,57
20,-2,1184,46
20,-1,1184,42
20,0,1184,0
20,1,1184,0
20,2,1184,1
20,3,1184,2
20,4,1184,3
20,5,1184,4
20,6,1184,5
20,7,1184,7
20,8,1184,8
20,9,1184,9
20,10,1184,10
20,11,1184,12
20,12,1184,13
20,13,1184,14
20,14,1184,17
20,15,1184,19
20,16,1184,20
20,17,1184,21
20,18,1184,23
20,19,1184,24
20,20,1184,29
20,21,1184,30
20,22,1184,31
20,23,1184,35
20,24,1184,36
20,25,1184,37
20,26,1184,38
20,27,1184,38
20,28,1184,42
20,29,1184,42
20,30,1184,44
20,31,1184,46
21,-49,1003,672
21,-48,1003,671
21,-47,1003,670
21,-46,1003,668
21,-45,1003,667
21,-44,1003,666
21,-43,1003,665
21,-42,1003,664
21,-41,1003,663
21,-40,1003,658
21,-39,1003,654
21,-38,1003,651
21,-37,1003,648
21,-36,1003,646
21,-35,1003,645
21,-34,1003,644
21,-33,1003,642
21,-31,1003,641
21,-31,1003,639
21,-30,1003,638
21,-29,1003,636
21,-28,1003,635
21,-27,1003,634
21,-26,1003,633
21,-25,1003,631
21,-24,1003,630
21,-23,1003,628
21,-22,1003,625
21,-21,1003,624
21,-20,1003,623
21,-19,1003,614
21,-18,1003,613
21,-17,1003,499
21,-15,1003,498
21,-15,1003,495
21,-14,1003,494
21,-13,1003,485
21,-12,1003,484
21,-11,1003,483
21,-10,1003,462
21,-9,1003,372
21,-7,1003,367
21,-7,1003,366
21,-6,1003,273
21,-5,1003,184
21,-3,1003,183
21,-3,1003,174
21,-1,1003,173
21,0,1003,170
21,0,1003,0
21,0,1003,0
21,1,1003,0
21,3,1003,1
21,3,1003,5
21,5,1003,6
21,6,1003,7
21,7,1003,9
21,7,1003,12
21,9,1003,13
21,10,1003,15
21,11,1003,15
21,12,1003,17
21,13,1003,18
21,14,1003,22
21,15,1003,23
21,15,1003,24
21,17,1003,25
21,18,1003,27
21,19,1003,28
21,20,1003,31
21,21,1003,34
21,22,1003,36
21,23,1003,38
21,24,1003,39
21,25,1003,40
21,26,1003,41
21,27,1003,42
21,28,1003,45
21,29,1003,46
21,30,1003,47
21,31,1003,50
22,-47,1184,544
22,-46,1184,543
22,-45,1184,540
22,-44,1184,539
22,-42,1184,537
22,-42,1184,536
22,-41,1184,535
22,-40,1184,532
22,-38,1184,531
22,-38,1184,530
22,-37,1184,529
22,-36,1184,528
22,-35,1184,527
22,-34,1184,526
22,-33,1184,524
22,-32,1184,522
22,-31,1184,519
22,-30,1184,518
22,-29,1184,515
22,-28,1184,514
22,-27,1184,513
22,-26,1184,511
22,-25,1184,510
22,-24,1184,508
22,-23,1184,507
22,-22,1184,506
22,-21,1184,505
22,-20,1184,504
22,-19,1184,503
22,-18,1184,496
22,-17,1184,490
22,-16,1184,486
22,-15,1184,374
22,-14,1184,372
22,-13,1184,368
22,-12,1184,367
22,-11,1184,364
22,-10,1184,363
22,-9,1184,361
22,-8,1184,302
22,-7,1184,245
22,-6,1184,240
22,-5,1184,239
22,-4,1184,60
22,-3,1184,57
22,-2,1184,46
22,-1,1184,42
22,0,1184,0
22,1,1184,0
22,2,1184,1
22,3,1184,2
22,4,1184,3
22,5,1184,4
22,6,1184,5
22,7,1184,7
22,8,1184,8
22,9,1184,9
22,10,1184,10
22,11,1184,12
22,12,1184,13
22,13,1184,14
22,14,1184,17
22,15,1184,19
22,16,1184,20
22,17,1184,21
22,18,1184,23
22,19,1184,24
22,20,1184,29
22,21,1184,30
22,22,1184,31
22,23,1184,35
22,24,1184,36
22,25,1184,37
22,26,1184,38
22,27,1184,38
22,28,1184,42
22,29,1184,42
22,30,1184,44
22,31,1184,46
23,-36,1184,293
23,-35,1184,292
23,-34,1184,290
23,-33,1184,289
23,-32,1184,287
23,-31,1184,286
23,-30,1184,285
23,-29,1184,283
23,-28,1184,281
23,-27,1184,279
23,-26,1184,278
23,-25,1184,276
23,-24,1184,275
23,-23,1184,272
23,-22,1184,270
23,-21,1184,269
23,-20,1184,267
