Repeat ID,Mutation ID,Length Of Exact Repeat,Length Of Approx Repeat
6,-27,1260,42
6,-26,1260,41
6,-25,1260,40
6,-24,1260,39
6,-23,1260,37
6,-22,1260,35
6,-21,1260,32
6,-20,1260,29
6,-19,1260,28
6,-18,1260,25
6,-17,1260,24
6,-16,1260,23
6,-15,1260,22
6,-14,1260,20
6,-13,1260,18
6,-12,1260,17
6,-11,1260,14
6,-10,1260,13
6,-9,1260,12
6,-8,1260,11
6,-7,1260,10
6,-6,1260,9
6,-5,1260,8
6,-4,1260,7
6,-3,1260,5
6,-2,1260,1
6,-1,1260,0
6,0,1260,0
6,1,1260,0
6,2,1260,1
6,3,1260,2
6,4,1260,3
6,5,1260,5
6,6,1260,6
6,7,1260,8
6,8,1260,9
6,9,1260,10
6,10,1260,11
6,11,1260,12
6,12,1260,16
6,13,1260,17
6,14,1260,18
6,15,1260,21
6,16,1260,22
6,17,1260,24
6,18,1260,25
6,19,1260,28
6,20,1260,30
6,21,1260,31
6,22,1260,32
6,23,1260,33
6,24,1260,34
6,25,1260,36
6,26,1260,37
6,27,1260,39
6,28,1260,41
6,29,1260,42
6,30,1260,45
6,31,1260,46
7,-31,1255,54
7,-30,1255,53
7,-29,1255,52
7,-28,1255,51
7,-27,1255,50
7,-26,1255,47
7,-25,1255,45
7,-24,1255,45
7,-22,1255,44
7,-22,1255,43
7,-21,1255,40
7,-20,1255,39
7,-19,1255,38
7,-18,1255,32
7,-17,1255,30
7,-16,1255,29
7,-15,1255,28
7,-14,1255,24
7,-13,1255,20
7,-12,1255,19
7,-11,1255,15
7,-10,1255,14
7,-9,1255,13
7,-8,1255,12
7,-7,1255,8
7,-6,1255,7
7,-5,1255,5
7,-4,1255,4
7,-3,1255,3
7,-2,1255,1
7,-1,1255,0
7,0,1255,0
7,1,1255,0
7,2,1255,1
7,3,1255,2
7,4,1255,4
7,5,1255,5
7,6,1255,9
7,7,1255,10
7,8,1255,12
7,9,1255,13
7,10,1255,14
7,11,1255,17
7,12,1255,18
7,13,1255,20
7,14,1255,21
7,15,1255,22
7,16,1255,22
7,17,1255,27
7,18,1255,28
7,19,1255,29
7,20,1255,33
7,21,1255,36
7,22,1255,38
7,22,1255,39
7,24,1255,40
7,25,1255,43
7,26,1255,45
7,27,1255,47
7,28,1255,48
7,29,1255,49
7,30,1255,51
7,31,1255,52
8,-31,1260,50
8,-30,1260,49
8,-29,1260,45
8,-28,1260,44
8,-27,1260,42
8,-26,1260,42
8,-25,1260,40
8,-24,1260,39
8,-23,1260,38
8,-22,1260,36
8,-21,1260,35
8,-20,1260,34
8,-19,1260,30
8,-18,1260,28
8,-17,1260,24
8,-16,1260,22
8,-15,1260,20
8,-14,1260,18
8,-13,1260,16
8,-12,1260,15
8,-11,1260,14
8,-10,1260,13
8,-9,1260,12
8,-8,1260,11
8,-7,1260,9
8,-6,1260,7
8,-5,1260,4
8,-4,1260,3
8,-3,1260,2
8,-2,1260,1
8,-1,1260,0
8,0,1260,0
8,1,1260,0
8,2,1260,1
8,3,1260,4
8,4,1260,6
8,5,1260,7
8,6,1260,8
8,7,1260,9
8,8,1260,10
8,9,1260,11
8,10,1260,12
8,11,1260,13
8,12,1260,16
8,13,1260,18
8,14,1260,19
8,15,1260,20
8,16,1260,21
8,17,1260,22
8,18,1260,25
8,19,1260,26
8,20,1260,27
8,21,1260,32
8,22,1260,35
8,23,1260,38
8,24,1260,39
8,25,1260,40
8,26,1260,41
8,27,1260,42
8,28,1260,45
8,29,1260,48
8,30,1260,50
8,31,1260,52
9,-30,1331,46
9,-30,1331,45
9,-29,1331,43
9,-28,1331,41
9,-27,1331,36
9,-26,1331,35
9,-24,1331,34
9,-24,1331,33
9,-23,1331,32
9,-22,1331,30
9,-21,1331,30
9,-20,1331,27
9,-19,1331,24
9,-18,1331,24
9,-17,1331,21
9,-16,1331,20
9,-15,1331,19
9,-14,1331,17
9,-13,1331,16
9,-12,1331,15
9,-11,1331,13
9,-10,1331,12
9,-9,1331,11
9,-8,1331,10
9,-7,1331,9
9,-6,1331,7
9,-5,1331,6
9,-4,1331,5
9,-3,1331,3
9,-2,1331,2
9,-1,1331,0
9,0,1331,0
9,1,1331,0
9,2,1331,2
9,3,1331,3
9,4,1331,4
9,5,1331,7
9,6,1331,10
9,7,1331,12
9,8,1331,14
9,9,1331,18
9,10,1331,20
9,11,1331,21
9,12,1331,22
9,13,1331,23
9,14,1331,24
9,15,1331,27
9,16,1331,28
9,17,1331,29
9,18,1331,30
9,19,1331,32
9,20,1331,33
9,21,1331,34
9,22,1331,36
9,23,1331,37
9,24,1331,38
9,24,1331,39
9,26,1331,40
9,27,1331,41
9,28,1331,43
9,29,1331,45
9,30,1331,46
9,30,1331,47
10,-31,1332,47
10,-30,1332,46
10,-28,1332,44
10,-28,1332,41
10,-27,1332,38
10,-26,1332,37
10,-25,1332,36
10,-24,1332,34
10,-23,1332,32
10,-22,1332,30
10,-20,1332,28
10,-20,1332,27
10,-19,1332,23
10,-18,1332,20
10,-17,1332,20
10,-16,1332,19
10,-15,1332,18
10,-14,1332,17
10,-13,1332,16
10,-12,1332,13
10,-11,1332,12
10,-10,1332,11
10,-9,1332,10
10,-8,1332,8
10,-7,1332,6
10,-6,1332,5
10,-5,1332,4
10,-4,1332,3
10,-3,1332,2
10,-2,1332,1
10,-1,1332,0
10,0,1332,0
10,1,1332,0
10,2,1332,1
10,3,1332,2
10,4,1332,3
10,5,1332,5
10,6,1332,6
10,7,1332,7
10,8,1332,9
10,9,1332,10
10,10,1332,11
10,11,1332,13
10,12,1332,14
10,13,1332,16
10,14,1332,17
10,15,1332,18
10,16,1332,22
10,17,1332,25
10,18,1332,26
10,19,1332,27
10,20,1332,28
10,20,1332,28
10,22,1332,32
10,23,1332,33
10,24,1332,34
10,25,1332,35
10,26,1332,37
10,27,1332,38
10,28,1332,41
10,28,1332,41
10,30,1332,44
10,31,1332,45
11,-30,1331,49
11,-30,1331,48
11,-29,1331,46
11,-28,1331,43
11,-27,1331,42
11,-26,1331,40
11,-24,1331,38
11,-24,1331,36
11,-23,1331,35
11,-22,1331,33
11,-21,1331,30
11,-20,1331,30
11,-19,1331,29
11,-18,1331,26
11,-17,1331,24
11,-16,1331,21
11,-15,1331,20
11,-14,1331,19
11,-13,1331,17
11,-12,1331,15
11,-11,1331,12
11,-10,1331,11
11,-9,1331,10
11,-8,1331,8
11,-7,1331,7
11,-6,1331,6
11,-5,1331,5
11,-4,1331,4
11,-3,1331,3
11,-2,1331,2
11,-1,1331,0
11,0,1331,0
11,1,1331,0
11,2,1331,1
11,3,1331,3
11,4,1331,4
11,5,1331,6
11,6,1331,7
11,7,1331,9
11,8,1331,12
11,9,1331,13
11,10,1331,14
11,11,1331,16
11,12,1331,18
11,13,1331,20
11,14,1331,21
11,15,1331,22
11,16,1331,24
11,17,1331,24
11,18,1331,27
11,19,1331,28
11,20,1331,30
11,21,1331,30
11,22,1331,32
11,23,1331,34
11,24,1331,36
11,24,1331,37
11,26,1331,38
11,27,1331,39
11,28,1331,41
11,29,1331,42
11,30,1331,44
11,30,1331,46
12,-30,1331,45
12,-30,1331,44
12,-29,1331,43
12,-28,1331,41
12,-27,1331,38
12,-26,1331,37
12,-24,1331,35
12,-24,1331,34
12,-23,1331,33
12,-22,1331,32
12,-21,1331,30
12,-20,1331,30
12,-19,1331,28
12,-18,1331,24
12,-17,1331,24
12,-16,1331,22
12,-15,1331,17
12,-14,1331,16
12,-13,1331,14
12,-12,1331,13
12,-11,1331,12
12,-10,1331,11
12,-9,1331,10
12,-8,1331,9
12,-7,1331,7
12,-6,1331,6
12,-5,1331,4
12,-4,1331,3
12,-3,1331,2
12,-2,1331,1
12,-1,1331,0
12,0,1331,0
12,1,1331,0
12,2,1331,1
12,3,1331,2
12,4,1331,3
12,5,1331,4
12,6,1331,5
12,7,1331,9
12,8,1331,12
12,9,1331,13
12,10,1331,14
12,11,1331,16
12,12,1331,17
12,13,1331,18
12,14,1331,19
12,15,1331,20
12,16,1331,23
12,17,1331,24
12,18,1331,24
12,19,1331,26
12,20,1331,28
12,21,1331,29
12,22,1331,30
12,23,1331,32
12,24,1331,34
12,24,1331,37
12,26,1331,38
12,27,1331,42
12,28,1331,47
12,29,1331,48
12,30,1331,49
12,30,1331,50
13,-30,1331,54
13,-30,1331,53
13,-29,1331,50
13,-28,1331,49
13,-27,1331,48
13,-26,1331,47
13,-24,1331,45
13,-24,1331,42
13,-23,1331,41
13,-22,1331,39
13,-21,1331,38
13,-20,1331,36
13,-19,1331,34
13,-18,1331,33
13,-17,1331,32
13,-16,1331,28
13,-15,1331,26
13,-14,1331,22
13,-13,1331,21
13,-12,1331,19
13,-11,1331,18
13,-10,1331,15
13,-9,1331,14
13,-8,1331,13
13,-7,1331,12
13,-6,1331,10
13,-5,1331,9
13,-4,1331,7
13,-3,1331,6
13,-2,1331,3
13,-1,1331,1
13,0,1331,0
13,1,1331,0
13,2,1331,2
13,3,1331,4
13,4,1331,5
13,5,1331,6
13,6,1331,8
13,7,1331,9
13,8,1331,12
13,9,1331,13
13,10,1331,14
13,11,1331,16
13,12,1331,17
13,13,1331,20
13,14,1331,22
13,15,1331,24
13,16,1331,24
13,17,1331,26
13,18,1331,27
13,19,1331,28
13,20,1331,29
13,21,1331,30
13,22,1331,34
13,23,1331,35
13,24,1331,36
13,24,1331,37
13,26,1331,38
13,27,1331,39
13,28,1331,40
13,29,1331,41
13,30,1331,42
13,30,1331,43
14,-30,1331,49
14,-30,1331,49
14,-29,1331,48
14,-28,1331,46
14,-27,1331,45
14,-26,1331,44
14,-24,1331,43
14,-24,1331,41
14,-23,1331,40
14,-22,1331,38
14,-21,1331,34
14,-20,1331,33
14,-19,1331,32
14,-18,1331,30
14,-17,1331,28
14,-16,1331,27
14,-15,1331,23
14,-14,1331,21
14,-13,1331,19
14,-12,1331,17
14,-11,1331,15
14,-10,1331,12
14,-9,1331,11
14,-8,1331,9
14,-7,1331,8
14,-6,1331,7
14,-5,1331,6
14,-4,1331,4
14,-3,1331,3
14,-2,1331,2
14,-1,1331,0
14,0,1331,0
14,1,1331,0
14,2,1331,1
14,3,1331,3
14,4,1331,4
14,5,1331,5
14,6,1331,6
14,7,1331,7
14,8,1331,9
14,9,1331,11
14,10,1331,12
14,11,1331,13
14,12,1331,14
14,13,1331,16
14,14,1331,18
14,15,1331,19
14,16,1331,22
14,17,1331,23
14,18,1331,24
14,19,1331,27
14,20,1331,28
14,21,1331,29
14,22,1331,33
14,23,1331,35
14,24,1331,37
14,24,1331,38
14,26,1331,41
14,27,1331,42
14,28,1331,43
14,29,1331,44
14,30,1331,46
14,30,1331,47
15,-30,1331,52
15,-30,1331,50
15,-29,1331,49
15,-28,1331,47
15,-27,1331,45
15,-26,1331,44
15,-24,1331,43
15,-24,1331,40
15,-23,1331,38
15,-22,1331,35
15,-21,1331,33
15,-20,1331,30
15,-19,1331,29
15,-18,1331,28
15,-17,1331,27
15,-16,1331,24
15,-15,1331,24
15,-14,1331,23
15,-13,1331,20
15,-12,1331,19
15,-11,1331,18
15,-10,1331,17
15,-9,1331,16
15,-8,1331,15
15,-7,1331,14
15,-6,1331,11
15,-5,1331,9
15,-4,1331,7
15,-3,1331,3
15,-2,1331,2
15,-1,1331,0
15,0,1331,0
15,1,1331,0
15,2,1331,1
15,3,1331,3
15,4,1331,4
15,5,1331,5
15,6,1331,6
15,7,1331,7
15,8,1331,9
15,9,1331,10
15,10,1331,12
15,11,1331,13
15,12,1331,14
15,13,1331,18
15,14,1331,21
15,15,1331,22
15,16,1331,23
15,17,1331,24
15,18,1331,24
15,19,1331,28
15,20,1331,30
15,21,1331,30
15,22,1331,33
15,23,1331,34
15,24,1331,35
15,24,1331,36
15,26,1331,37
15,27,1331,41
15,28,1331,42
15,29,1331,43
15,30,1331,46
15,30,1331,47
16,-31,1332,50
16,-30,1332,48
16,-28,1332,47
16,-28,1332,46
16,-27,1332,43
16,-26,1332,41
16,-25,1332,40
16,-24,1332,39
16,-23,1332,38
16,-22,1332,36
16,-20,1332,34
16,-20,1332,32
16,-19,1332,28
16,-18,1332,26
16,-17,1332,23
16,-16,1332,20
16,-15,1332,20
16,-14,1332,19
16,-13,1332,18
16,-12,1332,16
16,-11,1332,15
16,-10,1332,13
16,-9,1332,11
16,-8,1332,10
16,-7,1332,8
16,-6,1332,7
16,-5,1332,6
16,-4,1332,5
16,-3,1332,4
16,-2,1332,1
16,-1,1332,0
16,0,1332,0
16,1,1332,0
16,2,1332,1
16,3,1332,2
16,4,1332,3
16,5,1332,5
16,6,1332,6
16,7,1332,9
16,8,1332,13
16,9,1332,14
16,10,1332,16
16,11,1332,17
16,12,1332,18
16,13,1332,20
16,14,1332,22
16,15,1332,23
16,16,1332,27
16,17,1332,28
16,18,1332,30
16,19,1332,31
16,20,1332,32
16,20,1332,33
16,22,1332,35
16,23,1332,36
16,24,1332,37
16,25,1332,38
16,26,1332,39
16,27,1332,40
16,28,1332,41
16,28,1332,44
16,30,1332,47
16,31,1332,48
17,-31,1332,48
17,-30,1332,48
17,-28,1332,46
17,-28,1332,45
17,-27,1332,44
17,-26,1332,36
17,-25,1332,35
17,-24,1332,34
17,-23,1332,33
17,-22,1332,28
17,-20,1332,28
17,-20,1332,27
17,-19,1332,25
17,-18,1332,24
17,-17,1332,23
17,-16,1332,20
17,-15,1332,19
17,-14,1332,18
17,-13,1332,17
17,-12,1332,16
17,-11,1332,14
17,-10,1332,11
17,-9,1332,10
17,-8,1332,9
17,-7,1332,8
17,-6,1332,7
17,-5,1332,5
17,-4,1332,4
17,-3,1332,2
17,-2,1332,1
17,-1,1332,0
17,0,1332,0
17,1,1332,0
17,2,1332,1
17,3,1332,2
17,4,1332,3
17,5,1332,4
17,6,1332,5
17,7,1332,6
17,8,1332,8
17,9,1332,9
17,10,1332,10
17,11,1332,12
17,12,1332,14
17,13,1332,15
17,14,1332,17
17,15,1332,19
17,16,1332,20
17,17,1332,20
17,18,1332,22
17,19,1332,24
17,20,1332,25
17,20,1332,30
17,22,1332,33
17,23,1332,34
17,24,1332,37
17,25,1332,39
17,26,1332,41
17,27,1332,41
17,28,1332,44
17,28,1332,45
17,30,1332,46
17,31,1332,50
18,-31,1333,51
18,-29,1333,50
18,-29,1333,46
18,-28,1333,46
18,-27,1333,45
18,-26,1333,44
18,-25,1333,43
18,-24,1333,42
18,-23,1333,40
18,-22,1333,39
18,-21,1333,35
18,-20,1333,31
18,-19,1333,27
18,-18,1333,25
18,-17,1333,24
18,-16,1333,23
18,-14,1333,22
18,-14,1333,19
18,-13,1333,13
18,-12,1333,12
18,-11,1333,11
18,-10,1333,10
18,-9,1333,9
18,-8,1333,8
18,-7,1333,6
18,-6,1333,5
18,-5,1333,4
18,-4,1333,3
18,-3,1333,2
18,-2,1333,1
18,-1,1333,0
18,0,1333,0
18,1,1333,0
18,2,1333,2
18,3,1333,4
18,4,1333,5
18,5,1333,6
18,6,1333,7
18,7,1333,8
18,8,1333,9
18,9,1333,11
18,10,1333,12
18,11,1333,13
18,12,1333,14
18,13,1333,16
18,14,1333,18
18,14,1333,19
18,16,1333,22
18,17,1333,23
18,18,1333,24
18,19,1333,25
18,20,1333,26
18,21,1333,27
18,22,1333,28
18,23,1333,29
18,24,1333,34
18,25,1333,36
18,26,1333,37
18,27,1333,41
18,28,1333,42
18,29,1333,43
18,29,1333,46
18,31,1333,46
19,-30,1331,50
19,-30,1331,49
19,-29,1331,49
19,-28,1331,48
19,-27,1331,45
19,-26,1331,44
19,-24,1331,38
19,-24,1331,37
19,-23,1331,35
19,-22,1331,34
19,-21,1331,33
19,-20,1331,30
19,-19,1331,30
19,-18,1331,26
19,-17,1331,24
19,-16,1331,24
19,-15,1331,23
19,-14,1331,22
19,-13,1331,20
19,-12,1331,19
19,-11,1331,17
19,-10,1331,16
19,-9,1331,15
19,-8,1331,14
19,-7,1331,11
19,-6,1331,9
19,-5,1331,5
19,-4,1331,4
19,-3,1331,3
19,-2,1331,2
19,-1,1331,1
19,0,1331,0
19,1,1331,0
19,2,1331,1
19,3,1331,2
19,4,1331,4
19,5,1331,5
19,6,1331,6
19,7,1331,7
19,8,1331,8
19,9,1331,9
19,10,1331,10
19,11,1331,12
19,12,1331,13
19,13,1331,16
19,14,1331,17
19,15,1331,22
19,16,1331,23
19,17,1331,24
19,18,1331,26
19,19,1331,32
19,20,1331,33
19,21,1331,34
19,22,1331,35
19,23,1331,37
19,24,1331,39
19,24,1331,40
19,26,1331,41
19,27,1331,42
19,28,1331,46
19,29,1331,48
19,30,1331,49
19,30,1331,50
20,-31,1332,53
20,-30,1332,52
20,-28,1332,51
20,-28,1332,48
20,-27,1332,46
20,-26,1332,41
20,-25,1332,41
20,-24,1332,39
20,-23,1332,38
20,-22,1332,35
20,-20,1332,34
20,-20,1332,33
20,-19,1332,32
20,-18,1332,31
20,-17,1332,27
20,-16,1332,23
20,-15,1332,22
20,-14,1332,20
20,-13,1332,19
20,-12,1332,15
20,-11,1332,14
20,-10,1332,13
20,-9,1332,10
20,-8,1332,9
20,-7,1332,6
20,-6,1332,5
20,-5,1332,4
20,-4,1332,3
20,-3,1332,2
20,-2,1332,1
20,-1,1332,0
20,0,1332,0
20,1,1332,0
20,2,1332,1
20,3,1332,2
20,4,1332,3
20,5,1332,5
20,6,1332,7
20,7,1332,8
20,8,1332,9
20,9,1332,12
20,10,1332,13
20,11,1332,16
20,12,1332,17
20,13,1332,18
20,14,1332,20
20,15,1332,22
20,16,1332,23
20,17,1332,26
20,18,1332,27
20,19,1332,28
20,20,1332,28
20,20,1332,31
20,22,1332,33
20,23,1332,34
20,24,1332,35
20,25,1332,37
20,26,1332,39
20,27,1332,41
20,28,1332,44
20,28,1332,45
20,30,1332,47
20,31,1332,48
21,-31,1333,48
21,-29,1333,46
21,-29,1333,45
21,-28,1333,43
21,-27,1333,42
21,-26,1333,41
21,-25,1333,39
21,-24,1333,35
21,-23,1333,32
21,-22,1333,29
21,-21,1333,27
21,-20,1333,25
21,-19,1333,24
21,-18,1333,23
21,-17,1333,22
21,-16,1333,21
21,-14,1333,20
21,-14,1333,19
21,-13,1333,18
21,-12,1333,17
21,-11,1333,14
21,-10,1333,14
21,-9,1333,13
21,-8,1333,12
21,-7,1333,11
21,-6,1333,7
21,-5,1333,6
21,-4,1333,5
21,-3,1333,4
21,-2,1333,1
21,-1,1333,0
21,0,1333,0
21,1,1333,0
21,2,1333,1
21,3,1333,2
21,4,1333,4
21,5,1333,6
21,6,1333,9
21,7,1333,11
21,8,1333,12
21,9,1333,14
21,10,1333,14
21,11,1333,17
21,12,1333,19
21,13,1333,22
21,14,1333,23
21,14,1333,25
21,16,1333,26
21,17,1333,27
21,18,1333,29
21,19,1333,33
21,20,1333,34
21,21,1333,35
21,22,1333,36
21,23,1333,37
21,24,1333,40
21,25,1333,41
21,26,1333,44
21,27,1333,45
21,28,1333,46
21,29,1333,46
21,29,1333,50
21,31,1333,52
22,-30,1335,44
22,-30,1335,43
22,-29,1335,41
22,-28,1335,40
22,-27,1335,39
22,-26,1335,38
22,-25,1335,37
22,-24,1335,35
22,-23,1335,33
22,-22,1335,32
22,-21,1335,30
22,-20,1335,28
22,-19,1335,27
22,-18,1335,25
22,-17,1335,24
22,-16,1335,23
22,-15,1335,22
22,-14,1335,21
22,-13,1335,19
22,-12,1335,18
22,-11,1335,16
22,-10,1335,15
22,-9,1335,13
22,-8,1335,12
22,-7,1335,11
22,-6,1335,9
22,-5,1335,7
22,-4,1335,5
22,-3,1335,3
22,-2,1335,2
22,-1,1335,1
22,0,1335,0
22,1,1335,0
22,2,1335,4
22,3,1335,7
22,4,1335,9
22,5,1335,11
22,6,1335,12
22,7,1335,13
22,8,1335,14
22,9,1335,15
22,10,1335,19
22,11,1335,21
22,12,1335,22
22,13,1335,24
22,14,1335,26
22,15,1335,27
22,16,1335,28
22,17,1335,30
22,18,1335,30
22,19,1335,32
22,20,1335,33
22,21,1335,34
22,22,1335,37
22,23,1335,39
22,24,1335,40
22,25,1335,42
22,26,1335,43
22,27,1335,45
22,28,1335,48
22,29,1335,49
22,30,1335,51
22,30,1335,54
23,-31,1333,57
23,-29,1333,56
23,-29,1333,53
23,-28,1333,44
23,-27,1333,42
23,-26,1333,40
23,-25,1333,37
23,-24,1333,36
23,-23,1333,35
23,-22,1333,33
23,-21,1333,32
23,-20,1333,31
23,-19,1333,29
23,-18,1333,29
23,-17,1333,28
23,-16,1333,26
23,-14,1333,25
